# unix_время	событие	поверхность	радиус_см	ячейка_см	ячейка_факт_см	уровень_глобуса	вращение_рукой	ввод	профиль	папка	задание	попадание	мс_от_задания	подробности
# сессия 2026-09-20T12:30:02
1789889769.263	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		22178	{ "key": "57", "slot": 1 }
1789889769.397	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		22312	{ "key": "25", "slot": -1 }
1789889769.941	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		22856	{ "key": "43", "slot": 0 }
1789889770.041	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		22956	{ "key": "42", "slot": 3 }
1789889770.875	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		23790	{ "key": "43", "slot": 0 }
1789889771.553	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		24468	{ "key": "57", "slot": 1 }
1789889773.599	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile	scene_draft2		26514	{ "do": "profile", "view": "browse", "folder": "profile", "action": "profile_height" }
1789889777.265	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	profile				профиль: cancel
1789889778.388	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings	scene_draft2		31303	{ "folder": "settings", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789889778.388	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings	scene_draft2		31303	{ "do": "reload", "view": "browse", "folder": "settings" }
1789889778.398	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e	settings	scene_draft2		31313	{ "key": "57", "slot": 0 }
1789889779.732	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e		scene_draft2		32647	{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789889779.732	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e		scene_draft2		32647	{ "do": "reload", "view": "browse", "folder": "" }
1789889779.742	active	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e		scene_draft2		32657	{ "key": "57", "slot": 0 }
1789889782.121	intent	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e		scene_draft2		35036	{ "do": "exit", "view": "browse", "folder": "" }
1789889782.126	выход	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					выгрузка в /storage/emulated/0/Download/VRGE/2026-09-20_12-36-22
