unix_t	window	slot	hand	tracked	curl_index	curl_middle	curl_ring	curl_pinky	pinch_m	palm_head	palm_y_head	cls	hi_pinch	hi_grasp	aim_pinch	aim_menu	aim_pose
1789354072.1069	pinch_R2	cue1	L	1	0.0082	0.0030	0.0089	0.0194	0.0803	-0.7165	0.3787		0	0	0	0	0
1789354072.1069	pinch_R2	cue1	R	1	0.1061	0.0097	0.0098	0.0149	0.0075	-0.5889	0.3827	pinch	1	1	1	0	0
1789354072.1180	pinch_R2	cue1	L	1	0.0081	0.0030	0.0089	0.0194	0.0803	-0.7165	0.3785		0	0	0	0	0
1789354072.1180	pinch_R2	cue1	R	1	0.1061	0.0097	0.0097	0.0148	0.0073	-0.5898	0.3840	pinch	1	1	1	0	0
1789354072.1289	pinch_R2	cue1	L	1	0.0081	0.0030	0.0087	0.0192	0.0803	-0.7172	0.3786		0	0	0	0	0
1789354072.1289	pinch_R2	cue1	R	1	0.1062	0.0098	0.0096	0.0148	0.0072	-0.5902	0.3841	pinch	1	1	1	0	0
1789354072.1402	pinch_R2	cue1	L	1	0.0080	0.0030	0.0085	0.0191	0.0804	-0.7176	0.3785		0	0	0	0	0
1789354072.1402	pinch_R2	cue1	R	1	0.1062	0.0098	0.0095	0.0147	0.0071	-0.5909	0.3850	pinch	1	1	1	0	0
1789354072.1514	pinch_R2	cue1	L	1	0.0080	0.0029	0.0084	0.0190	0.0804	-0.7179	0.3784		0	0	0	0	0
1789354072.1514	pinch_R2	cue1	R	1	0.1063	0.0099	0.0095	0.0145	0.0070	-0.5916	0.3859	pinch	1	1	1	0	0
1789354072.1623	pinch_R2	cue1	L	1	0.0079	0.0029	0.0085	0.0189	0.0803	-0.7175	0.3783		0	0	0	0	0
1789354072.1623	pinch_R2	cue1	R	1	0.1064	0.0099	0.0094	0.0144	0.0069	-0.5908	0.3862	pinch	1	1	1	0	0
1789354072.1735	pinch_R2	cue1	L	1	0.0079	0.0029	0.0085	0.0189	0.0803	-0.7174	0.3781		0	0	0	0	0
1789354072.1735	pinch_R2	cue1	R	1	0.1065	0.0099	0.0093	0.0143	0.0067	-0.5906	0.3868	pinch	1	1	1	0	0
1789354072.1847	pinch_R2	cue1	L	1	0.0079	0.0029	0.0085	0.0188	0.0803	-0.7174	0.3780		0	0	0	0	0
1789354072.1847	pinch_R2	cue1	R	1	0.1066	0.0099	0.0092	0.0142	0.0066	-0.5905	0.3874	pinch	1	1	1	0	0
1789354072.1958	pinch_R2	cue1	L	1	0.0078	0.0028	0.0085	0.0187	0.0803	-0.7173	0.3779		0	0	0	0	0
1789354072.1958	pinch_R2	cue1	R	1	0.1067	0.0099	0.0091	0.0141	0.0065	-0.5903	0.3881	pinch	1	1	1	0	0
1789354072.2069	pinch_R2	cue1	L	1	0.0079	0.0029	0.0085	0.0188	0.0804	-0.7179	0.3777		0	0	0	0	0
1789354072.2069	pinch_R2	cue1	R	1	0.1067	0.0099	0.0089	0.0140	0.0065	-0.5904	0.3890	pinch	1	1	1	0	0
1789354072.2179	pinch_R2	cue1	L	1	0.0078	0.0029	0.0086	0.0189	0.0804	-0.7181	0.3775		0	0	0	0	0
1789354072.2179	pinch_R2	cue1	R	1	0.1067	0.0099	0.0088	0.0139	0.0064	-0.5903	0.3897	pinch	1	1	1	0	0
1789354072.2291	pinch_R2	cue1	L	1	0.0078	0.0029	0.0086	0.0189	0.0804	-0.7183	0.3774		0	0	0	0	0
1789354072.2291	pinch_R2	cue1	R	1	0.1068	0.0099	0.0087	0.0138	0.0063	-0.5903	0.3905	pinch	1	1	1	0	0
1789354072.2403	pinch_R2	cue1	L	1	0.0078	0.0029	0.0086	0.0189	0.0804	-0.7186	0.3773		0	0	0	0	0
1789354072.2403	pinch_R2	cue1	R	1	0.1068	0.0099	0.0086	0.0136	0.0063	-0.5904	0.3894	pinch	1	1	1	0	0
1789354072.2512	pinch_R2	cue1	L	1	0.0078	0.0029	0.0086	0.0189	0.0804	-0.7190	0.3772		0	0	0	0	0
1789354072.2512	pinch_R2	cue1	R	1	0.1068	0.0098	0.0085	0.0135	0.0062	-0.5905	0.3891	pinch	1	1	1	0	0
1789354072.2624	pinch_R2	cue1	L	1	0.0078	0.0029	0.0086	0.0189	0.0804	-0.7193	0.3771		0	0	0	0	0
1789354072.2624	pinch_R2	cue1	R	1	0.1068	0.0098	0.0084	0.0134	0.0061	-0.5905	0.3887	pinch	1	1	1	0	0
1789354072.2737	pinch_R2	cue1	L	1	0.0078	0.0029	0.0086	0.0189	0.0804	-0.7196	0.3770		0	0	0	0	0
1789354072.2737	pinch_R2	cue1	R	1	0.1068	0.0098	0.0083	0.0133	0.0061	-0.5905	0.3884	pinch	1	1	1	0	0
1789354072.2847	pinch_R2	cue1	L	1	0.0078	0.0029	0.0085	0.0189	0.0804	-0.7196	0.3772		0	0	0	0	0
1789354072.2847	pinch_R2	cue1	R	1	0.1067	0.0098	0.0083	0.0132	0.0061	-0.5904	0.3903	pinch	1	1	1	0	0
1789354072.2958	pinch_R2	cue1	L	1	0.0078	0.0029	0.0085	0.0189	0.0805	-0.7198	0.3772		0	0	0	0	0
1789354072.2958	pinch_R2	cue1	R	1	0.1066	0.0099	0.0082	0.0131	0.0060	-0.5903	0.3911	pinch	1	1	1	0	0
1789354072.3071	pinch_R2	cue1	L	1	0.0077	0.0029	0.0085	0.0189	0.0805	-0.7199	0.3772		0	0	0	0	0
1789354072.3071	pinch_R2	cue1	R	1	0.1065	0.0099	0.0081	0.0130	0.0060	-0.5902	0.3918	pinch	1	1	1	0	0
1789354072.3180	pinch_R2	cue1	L	1	0.0077	0.0029	0.0084	0.0189	0.0805	-0.7201	0.3773		0	0	0	0	0
1789354072.3180	pinch_R2	cue1	R	1	0.1065	0.0099	0.0081	0.0128	0.0060	-0.5901	0.3926	pinch	1	1	1	0	0
1789354072.3290	pinch_R2	cue1	L	1	0.0077	0.0029	0.0085	0.0189	0.0806	-0.7197	0.3791		0	0	0	0	0
1789354072.3290	pinch_R2	cue1	R	1	0.1064	0.0099	0.0080	0.0128	0.0059	-0.5902	0.3931	pinch	1	1	1	0	0
1789354072.3403	pinch_R2	cue1	L	1	0.0077	0.0029	0.0085	0.0189	0.0806	-0.7196	0.3799		0	0	0	0	0
1789354072.3403	pinch_R2	cue1	R	1	0.1063	0.0099	0.0079	0.0127	0.0059	-0.5901	0.3938	pinch	1	1	1	0	0
1789354072.3514	pinch_R2	cue1	L	1	0.0076	0.0029	0.0085	0.0189	0.0806	-0.7196	0.3806		0	0	0	0	0
1789354072.3514	pinch_R2	cue1	R	1	0.1062	0.0099	0.0079	0.0126	0.0058	-0.5901	0.3944	pinch	1	1	1	0	0
1789354072.3624	pinch_R2	cue1	L	1	0.0075	0.0029	0.0085	0.0189	0.0808	-0.7195	0.3805		0	0	0	0	0
1789354072.3624	pinch_R2	cue1	R	1	0.1063	0.0098	0.0078	0.0125	0.0057	-0.5906	0.3949	pinch	1	1	1	0	0
1789354072.3736	pinch_R2	cue1	L	1	0.0074	0.0029	0.0084	0.0189	0.0808	-0.7195	0.3808		0	0	0	0	0
1789354072.3736	pinch_R2	cue1	R	1	0.1063	0.0098	0.0077	0.0124	0.0056	-0.5908	0.3954	pinch	1	1	1	0	0
1789354072.3847	pinch_R2	cue1	L	1	0.0073	0.0029	0.0084	0.0188	0.0809	-0.7194	0.3811		0	0	0	0	0
1789354072.3847	pinch_R2	cue1	R	1	0.1064	0.0098	0.0076	0.0123	0.0056	-0.5911	0.3960	pinch	1	1	1	0	0
1789354072.3959	pinch_R2	cue1	L	1	0.0072	0.0029	0.0084	0.0188	0.0810	-0.7193	0.3814		0	0	0	0	0
1789354072.3959	pinch_R2	cue1	R	1	0.1064	0.0098	0.0075	0.0122	0.0055	-0.5913	0.3965	pinch	1	1	1	0	0
1789354072.4069	pinch_R2	cue1	L	1	0.0072	0.0029	0.0084	0.0188	0.0808	-0.7188	0.3820		0	0	0	0	0
1789354072.4069	pinch_R2	cue1	R	1	0.1065	0.0098	0.0074	0.0122	0.0054	-0.5912	0.3970	pinch	1	1	1	0	0
1789354072.4180	pinch_R2	cue1	L	1	0.0072	0.0028	0.0084	0.0187	0.0808	-0.7185	0.3825		0	0	0	0	0
1789354072.4180	pinch_R2	cue1	R	1	0.1065	0.0098	0.0073	0.0121	0.0054	-0.5913	0.3975	pinch	1	1	1	0	0
1789354072.4292	pinch_R2	cue1	L	1	0.0072	0.0028	0.0084	0.0187	0.0807	-0.7182	0.3830		0	0	0	0	0
1789354072.4292	pinch_R2	cue1	R	1	0.1066	0.0098	0.0072	0.0120	0.0053	-0.5914	0.3980	pinch	1	1	1	0	0
1789354072.4404	pinch_R2	cue1	L	1	0.0071	0.0028	0.0084	0.0187	0.0807	-0.7179	0.3834		0	0	0	0	0
1789354072.4404	pinch_R2	cue1	R	1	0.1066	0.0097	0.0072	0.0119	0.0053	-0.5915	0.3985	pinch	1	1	1	0	0
1789354072.4513	pinch_R2	cue1	L	1	0.0070	0.0028	0.0084	0.0187	0.0808	-0.7188	0.3834		0	0	0	0	0
1789354072.4513	pinch_R2	cue1	R	1	0.1066	0.0097	0.0072	0.0119	0.0053	-0.5917	0.3993	pinch	1	1	1	0	0
1789354072.4624	pinch_R2	cue1	L	1	0.0070	0.0028	0.0084	0.0187	0.0808	-0.7189	0.3837		0	0	0	0	0
1789354072.4624	pinch_R2	cue1	R	1	0.1066	0.0097	0.0071	0.0119	0.0053	-0.5919	0.3999	pinch	1	1	1	0	0
1789354072.4736	pinch_R2	cue1	L	1	0.0069	0.0028	0.0084	0.0187	0.0807	-0.7190	0.3839		0	0	0	0	0
1789354072.4736	pinch_R2	cue1	R	1	0.1066	0.0097	0.0071	0.0118	0.0053	-0.5920	0.4005	pinch	1	1	1	0	0
1789354072.4845	pinch_R2	cue1	L	1	0.0069	0.0028	0.0084	0.0188	0.0807	-0.7195	0.3837		0	0	0	0	0
1789354072.4845	pinch_R2	cue1	R	1	0.1066	0.0097	0.0070	0.0118	0.0052	-0.5916	0.3991	pinch	1	1	1	0	0
1789354072.4958	pinch_R2	cue1	L	1	0.0069	0.0029	0.0084	0.0188	0.0807	-0.7198	0.3837		0	0	0	0	0
1789354072.4958	pinch_R2	cue1	R	1	0.1066	0.0097	0.0069	0.0117	0.0052	-0.5914	0.3987	pinch	1	1	1	0	0
1789354072.5070	pinch_R2	cue1	L	1	0.0069	0.0029	0.0084	0.0188	0.0807	-0.7202	0.3838		0	0	0	0	0
1789354072.5070	pinch_R2	cue1	R	1	0.1067	0.0096	0.0068	0.0117	0.0052	-0.5913	0.3984	pinch	1	1	1	0	0
1789354072.5180	pinch_R2	cue1	L	1	0.0069	0.0029	0.0084	0.0188	0.0807	-0.7205	0.3838		0	0	0	0	0
1789354072.5180	pinch_R2	cue1	R	1	0.1067	0.0096	0.0067	0.0116	0.0052	-0.5911	0.3981	pinch	1	1	1	0	0
1789354072.5290	pinch_R2	cue1	L	1	0.0069	0.0029	0.0084	0.0188	0.0807	-0.7201	0.3840		0	0	0	0	0
1789354072.5290	pinch_R2	cue1	R	1	0.1064	0.0097	0.0068	0.0116	0.0052	-0.5924	0.3991	pinch	1	1	1	0	0
1789354072.5403	pinch_R2	cue1	L	1	0.0069	0.0029	0.0084	0.0188	0.0807	-0.7201	0.3841		0	0	0	0	0
1789354072.5403	pinch_R2	cue1	R	1	0.1062	0.0097	0.0068	0.0115	0.0052	-0.5928	0.3994	pinch	1	1	1	0	0
1789354072.5515	pinch_R2	cue1	L	1	0.0070	0.0029	0.0084	0.0189	0.0807	-0.7201	0.3842		0	0	0	0	0
1789354072.5515	pinch_R2	cue1	R	1	0.1061	0.0097	0.0068	0.0115	0.0052	-0.5932	0.3996	pinch	1	1	1	0	0
1789354072.5624	pinch_R2	cue1	L	1	0.0070	0.0029	0.0084	0.0190	0.0806	-0.7209	0.3844		0	0	0	0	0
1789354072.5624	pinch_R2	cue1	R	1	0.1063	0.0097	0.0067	0.0114	0.0052	-0.5926	0.4001	pinch	1	1	1	0	0
1789354072.5736	pinch_R2	cue1	L	1	0.0070	0.0029	0.0085	0.0190	0.0805	-0.7213	0.3846		0	0	0	0	0
1789354072.5736	pinch_R2	cue1	R	1	0.1063	0.0096	0.0067	0.0114	0.0051	-0.5925	0.4005	pinch	1	1	1	0	0
1789354072.5847	pinch_R2	cue1	L	1	0.0071	0.0029	0.0085	0.0191	0.0805	-0.7217	0.3847		0	0	0	0	0
1789354072.5847	pinch_R2	cue1	R	1	0.1063	0.0096	0.0067	0.0113	0.0051	-0.5924	0.4008	pinch	1	1	1	0	0
1789354072.5958	pinch_R2	cue1	L	1	0.0071	0.0029	0.0085	0.0191	0.0804	-0.7222	0.3848		0	0	0	0	0
1789354072.5958	pinch_R2	cue1	R	1	0.1064	0.0096	0.0066	0.0113	0.0051	-0.5922	0.4011	pinch	1	1	1	0	0
1789354072.6069	pinch_R2	cue1	L	1	0.0070	0.0029	0.0085	0.0192	0.0805	-0.7222	0.3841		0	0	0	0	0
1789354072.6069	pinch_R2	cue1	R	1	0.1061	0.0096	0.0066	0.0112	0.0051	-0.5928	0.4003	pinch	1	1	1	0	0
1789354072.6179	pinch_R2	cue1	L	1	0.0070	0.0029	0.0085	0.0192	0.0806	-0.7225	0.3839		0	0	0	0	0
1789354072.6179	pinch_R2	cue1	R	1	0.1060	0.0096	0.0065	0.0112	0.0051	-0.5929	0.4002	pinch	1	1	1	0	0
1789354072.6291	pinch_R2	cue1	L	1	0.0070	0.0029	0.0085	0.0193	0.0806	-0.7228	0.3837		0	0	0	0	0
1789354072.6291	pinch_R2	cue1	R	1	0.1059	0.0096	0.0065	0.0111	0.0051	-0.5931	0.4000	pinch	1	1	1	0	0
1789354072.6403	pinch_R2	cue1	L	1	0.0070	0.0029	0.0084	0.0192	0.0805	-0.7227	0.3833		0	0	0	0	0
1789354072.6403	pinch_R2	cue1	R	1	0.1059	0.0096	0.0065	0.0111	0.0051	-0.5930	0.3997	pinch	1	1	1	0	0
1789354072.6513	pinch_R2	cue1	L	1	0.0070	0.0029	0.0084	0.0192	0.0805	-0.7227	0.3830		0	0	0	0	0
1789354072.6513	pinch_R2	cue1	R	1	0.1058	0.0095	0.0065	0.0111	0.0050	-0.5931	0.3995	pinch	1	1	1	0	0
1789354072.6625	pinch_R2	cue1	L	1	0.0071	0.0029	0.0084	0.0192	0.0805	-0.7228	0.3826		0	0	0	0	0
1789354072.6625	pinch_R2	cue1	R	1	0.1058	0.0095	0.0064	0.0110	0.0050	-0.5931	0.3993	pinch	1	1	1	0	0
1789354072.6740	pinch_R2		L	1	0.0071	0.0029	0.0084	0.0192	0.0804	-0.7228	0.3823		0	0	0	0	0
1789354072.6740	pinch_R2		R	1	0.1057	0.0095	0.0064	0.0110	0.0050	-0.5931	0.3991	pinch	1	1	1	0	0
1789354072.6848	pinch_R2		L	1	0.0070	0.0029	0.0084	0.0193	0.0805	-0.7237	0.3816		0	0	0	0	0
1789354072.6848	pinch_R2		R	1	0.1055	0.0095	0.0064	0.0110	0.0050	-0.5940	0.3983	pinch	1	1	1	0	0
1789354072.6958	pinch_R2		L	1	0.0070	0.0029	0.0084	0.0193	0.0805	-0.7241	0.3812		0	0	0	0	0
1789354072.6958	pinch_R2		R	1	0.1054	0.0095	0.0064	0.0110	0.0050	-0.5944	0.3979	pinch	1	1	1	0	0
1789354072.7070	pinch_R2		L	1	0.0070	0.0029	0.0084	0.0193	0.0805	-0.7245	0.3807		0	0	0	0	0
1789354072.7070	pinch_R2		R	1	0.1052	0.0095	0.0065	0.0110	0.0050	-0.5948	0.3974	pinch	1	1	1	0	0
1789354072.7181	pinch_R2		L	1	0.0070	0.0029	0.0085	0.0193	0.0805	-0.7249	0.3802		0	0	0	0	0
1789354072.7181	pinch_R2		R	1	0.1051	0.0095	0.0065	0.0110	0.0050	-0.5952	0.3969	pinch	1	1	1	0	0
1789354072.7290	pinch_R2		L	1	0.0071	0.0029	0.0084	0.0193	0.0803	-0.7247	0.3807		0	0	0	0	0
1789354072.7290	pinch_R2		R	1	0.1053	0.0095	0.0064	0.0110	0.0049	-0.5956	0.3974	pinch	1	1	1	0	0
1789354072.7402	pinch_R2		L	1	0.0072	0.0029	0.0084	0.0193	0.0803	-0.7249	0.3807		0	0	0	0	0
1789354072.7402	pinch_R2		R	1	0.1053	0.0095	0.0064	0.0110	0.0049	-0.5960	0.3974	pinch	1	1	1	0	0
1789354072.7514	pinch_R2		L	1	0.0072	0.0029	0.0084	0.0193	0.0802	-0.7251	0.3806		0	0	0	0	0
1789354072.7514	pinch_R2		R	1	0.1053	0.0095	0.0064	0.0110	0.0049	-0.5965	0.3972	pinch	1	1	1	0	0
1789354072.7623	pinch_R2		L	1	0.0072	0.0029	0.0085	0.0194	0.0802	-0.7260	0.3804		0	0	0	0	0
1789354072.7623	pinch_R2		R	1	0.1054	0.0095	0.0064	0.0110	0.0049	-0.5964	0.3968	pinch	1	1	1	0	0
1789354072.7735	pinch_R2		L	1	0.0073	0.0029	0.0085	0.0194	0.0802	-0.7265	0.3803		0	0	0	0	0
1789354072.7735	pinch_R2		R	1	0.1054	0.0095	0.0064	0.0110	0.0049	-0.5967	0.3966	pinch	1	1	1	0	0
1789354072.7847	pinch_R2		L	1	0.0073	0.0029	0.0085	0.0195	0.0802	-0.7270	0.3802		0	0	0	0	0
1789354072.7847	pinch_R2		R	1	0.1055	0.0095	0.0064	0.0109	0.0049	-0.5969	0.3963	pinch	1	1	1	0	0
1789354072.7958	pinch_R2		L	1	0.0073	0.0029	0.0085	0.0195	0.0802	-0.7275	0.3802		0	0	0	0	0
1789354072.7958	pinch_R2		R	1	0.1055	0.0095	0.0064	0.0109	0.0050	-0.5971	0.3961	pinch	1	1	1	0	0
1789354072.8068	pinch_R2		L	1	0.0073	0.0029	0.0084	0.0195	0.0801	-0.7276	0.3793		0	0	0	0	0
1789354072.8068	pinch_R2		R	1	0.1055	0.0095	0.0063	0.0109	0.0049	-0.5967	0.3963	pinch	1	1	1	0	0
1789354072.8180	pinch_R2		L	1	0.0074	0.0029	0.0084	0.0195	0.0800	-0.7279	0.3788		0	0	0	0	0
1789354072.8180	pinch_R2		R	1	0.1055	0.0095	0.0063	0.0109	0.0048	-0.5967	0.3963	pinch	1	1	1	0	0
1789354072.8292	pinch_R2		L	1	0.0074	0.0029	0.0084	0.0195	0.0800	-0.7282	0.3783		0	0	0	0	0
1789354072.8292	pinch_R2		R	1	0.1055	0.0095	0.0063	0.0108	0.0048	-0.5967	0.3962	pinch	1	1	1	0	0
1789354072.8402	pinch_R2		L	1	0.0077	0.0029	0.0085	0.0195	0.0796	-0.7274	0.3786		0	0	0	0	0
1789354072.8402	pinch_R2		R	1	0.1056	0.0095	0.0063	0.0108	0.0048	-0.5971	0.3964	pinch	1	1	1	0	0
1789354072.8513	pinch_R2		L	1	0.0078	0.0029	0.0085	0.0195	0.0794	-0.7270	0.3786		0	0	0	0	0
1789354072.8513	pinch_R2		R	1	0.1056	0.0095	0.0063	0.0108	0.0048	-0.5973	0.3965	pinch	1	1	1	0	0
1789354072.8624	pinch_R2		L	1	0.0080	0.0029	0.0085	0.0195	0.0792	-0.7267	0.3785		0	0	0	0	0
1789354072.8624	pinch_R2		R	1	0.1057	0.0095	0.0063	0.0108	0.0048	-0.5975	0.3966	pinch	1	1	1	0	0
1789354072.8736	pinch_R2		L	1	0.0081	0.0029	0.0085	0.0195	0.0790	-0.7263	0.3785		0	0	0	0	0
1789354072.8736	pinch_R2		R	1	0.1058	0.0095	0.0062	0.0108	0.0048	-0.5977	0.3967	pinch	1	1	1	0	0
1789354072.8846	pinch_R2		L	1	0.0080	0.0029	0.0086	0.0196	0.0793	-0.7264	0.3788		0	0	0	0	0
1789354072.8846	pinch_R2		R	1	0.1058	0.0095	0.0062	0.0108	0.0048	-0.5976	0.3963	pinch	1	1	1	0	0
1789354072.8957	pinch_R2		L	1	0.0080	0.0030	0.0087	0.0196	0.0794	-0.7262	0.3790		0	0	0	0	0
1789354072.8957	pinch_R2		R	1	0.1058	0.0095	0.0062	0.0107	0.0048	-0.5977	0.3961	pinch	1	1	1	0	0
1789354072.9070	pinch_R2		L	1	0.0080	0.0030	0.0088	0.0197	0.0794	-0.7261	0.3791		0	0	0	0	0
1789354072.9070	pinch_R2		R	1	0.1059	0.0095	0.0062	0.0107	0.0048	-0.5977	0.3960	pinch	1	1	1	0	0
1789354072.9181	pinch_R2		L	1	0.0080	0.0030	0.0088	0.0197	0.0794	-0.7259	0.3792		0	0	0	0	0
1789354072.9181	pinch_R2		R	1	0.1059	0.0095	0.0062	0.0107	0.0047	-0.5978	0.3958	pinch	1	1	1	0	0
1789354072.9290	pinch_R2		L	1	0.0081	0.0031	0.0089	0.0197	0.0793	-0.7260	0.3789		0	0	0	0	0
1789354072.9290	pinch_R2		R	1	0.1062	0.0095	0.0062	0.0107	0.0048	-0.5980	0.3955	pinch	1	1	1	0	0
1789354072.9403	pinch_R2		L	1	0.0082	0.0031	0.0090	0.0197	0.0793	-0.7259	0.3788		0	0	0	0	0
1789354072.9403	pinch_R2		R	1	0.1064	0.0095	0.0061	0.0107	0.0048	-0.5982	0.3953	pinch	1	1	1	0	0
1789354072.9514	pinch_R2		L	1	0.0082	0.0031	0.0090	0.0198	0.0793	-0.7259	0.3787		0	0	0	0	0
1789354072.9514	pinch_R2		R	1	0.1065	0.0095	0.0061	0.0107	0.0048	-0.5983	0.3950	pinch	1	1	1	0	0
1789354072.9624	pinch_R2		L	1	0.0082	0.0031	0.0090	0.0198	0.0793	-0.7261	0.3790		0	0	0	0	0
1789354072.9624	pinch_R2		R	1	0.0996	0.0093	0.0060	0.0106	0.0149	-0.6040	0.3879	pinch	1	0	1	0	0
1789354072.9736	pinch_R2		L	1	0.0082	0.0031	0.0091	0.0199	0.0794	-0.7263	0.3790		0	0	0	0	0
1789354072.9736	pinch_R2		R	1	0.0960	0.0092	0.0059	0.0106	0.0211	-0.6071	0.3839	pinch	1	0	1	0	0
1789354072.9846	pinch_R2		L	1	0.0082	0.0032	0.0091	0.0199	0.0794	-0.7264	0.3790		0	0	0	0	0
1789354072.9846	pinch_R2		R	1	0.0925	0.0091	0.0059	0.0106	0.0274	-0.6102	0.3799	pinch	1	0	1	0	0
1789354072.9957	pinch_R2		L	1	0.0082	0.0032	0.0092	0.0200	0.0794	-0.7265	0.3791		0	0	0	0	0
1789354072.9957	pinch_R2		R	1	0.0891	0.0091	0.0058	0.0106	0.0336	-0.6133	0.3759	pinch	1	0	1	0	0
1789354073.0068	pinch_R2		L	1	0.0081	0.0032	0.0091	0.0200	0.0797	-0.7269	0.3787		0	0	0	0	0
1789354073.0068	pinch_R2		R	1	0.0403	0.0081	0.0056	0.0104	0.0592	-0.6225	0.3585	pinch	0	0	1	0	0
1789354073.0180	pinch_R2		L	1	0.0080	0.0032	0.0091	0.0200	0.0798	-0.7271	0.3786		0	0	0	0	0
1789354073.0180	pinch_R2		R	1	0.0237	0.0077	0.0055	0.0103	0.0734	-0.6282	0.3486	pinch	0	0	1	0	0
1789354073.0292	pinch_R2		L	1	0.0080	0.0032	0.0091	0.0201	0.0800	-0.7274	0.3785		0	0	0	0	0
1789354073.0292	pinch_R2		R	1	0.0115	0.0072	0.0054	0.0102	0.0869	-0.6336	0.3386	pinch	0	0	0	0	0
1789354073.0403	pinch_R2		L	1	0.0081	0.0032	0.0091	0.0202	0.0797	-0.7267	0.3790		0	0	0	0	0
1789354073.0403	pinch_R2		R	1	0.0114	0.0059	0.0054	0.0099	0.0858	-0.6482	0.3139		0	0	0	0	0
1789354073.0513	pinch_R2		L	1	0.0082	0.0033	0.0092	0.0202	0.0796	-0.7263	0.3794		0	0	0	0	0
1789354073.0513	pinch_R2		R	1	0.0078	0.0050	0.0053	0.0096	0.0905	-0.6586	0.2950		0	0	0	0	0
1789354073.0624	pinch_R2		L	1	0.0083	0.0033	0.0092	0.0203	0.0795	-0.7259	0.3798		0	0	0	0	0
1789354073.0624	pinch_R2		R	1	0.0051	0.0042	0.0052	0.0094	0.0951	-0.6685	0.2760		0	0	0	0	0
1789354073.0737	pinch_R2		L	1	0.0084	0.0034	0.0092	0.0204	0.0794	-0.7255	0.3801		0	0	0	0	0
1789354073.0737	pinch_R2		R	1	0.0032	0.0035	0.0051	0.0092	0.0995	-0.6779	0.2569		0	0	0	0	0
1789354073.0847	pinch_R2		L	1	0.0083	0.0033	0.0093	0.0204	0.0796	-0.7261	0.3799		0	0	0	0	0
1789354073.0847	pinch_R2		R	1	0.0054	0.0034	0.0050	0.0090	0.0950	-0.6819	0.2437		0	0	0	0	0
1789354073.0957	pinch_R2		L	1	0.0083	0.0034	0.0094	0.0205	0.0796	-0.7262	0.3800		0	0	0	0	0
1789354073.0957	pinch_R2		R	1	0.0055	0.0030	0.0049	0.0088	0.0953	-0.6884	0.2273		0	0	0	0	0
1789354073.1070	pinch_R2		L	1	0.0083	0.0034	0.0094	0.0206	0.0796	-0.7263	0.3801		0	0	0	0	0
1789354073.1070	pinch_R2		R	1	0.0056	0.0026	0.0048	0.0086	0.0955	-0.6945	0.2109		0	0	0	0	0
1789354073.1181	pinch_R2		L	1	0.0083	0.0034	0.0095	0.0207	0.0796	-0.7264	0.3802		0	0	0	0	0
1789354073.1181	pinch_R2		R	1	0.0057	0.0023	0.0047	0.0084	0.0958	-0.7003	0.1944		0	0	0	0	0
1789354073.1291	pinch_R2		L	1	0.0086	0.0034	0.0094	0.0206	0.0793	-0.7260	0.3799		0	0	0	0	0
1789354073.1291	pinch_R2		R	1	0.0059	0.0024	0.0046	0.0087	0.0952	-0.6955	0.2046		0	0	0	0	0
1789354073.1403	pinch_R2		L	1	0.0087	0.0034	0.0094	0.0206	0.0792	-0.7258	0.3798		0	0	0	0	0
1789354073.1403	pinch_R2		R	1	0.0060	0.0022	0.0045	0.0088	0.0952	-0.6970	0.1988		0	0	0	0	0
1789354073.1516	pinch_R2		L	1	0.0088	0.0034	0.0094	0.0206	0.0791	-0.7257	0.3798		0	0	0	0	0
1789354073.1516	pinch_R2		R	1	0.0062	0.0020	0.0043	0.0088	0.0952	-0.6985	0.1930		0	0	0	0	0
1789354073.1626	pinch_R2		L	1	0.0087	0.0035	0.0095	0.0206	0.0793	-0.7262	0.3795		0	0	0	0	0
1789354073.1626	pinch_R2		R	1	0.0062	0.0021	0.0043	0.0088	0.0948	-0.7010	0.1927		0	0	0	0	0
1789354073.1735	pinch_R2		L	1	0.0087	0.0035	0.0095	0.0205	0.0793	-0.7264	0.3795		0	0	0	0	0
1789354073.1735	pinch_R2		R	1	0.0063	0.0020	0.0042	0.0088	0.0946	-0.7031	0.1900		0	0	0	0	0
1789354073.1847	pinch_R2		L	1	0.0087	0.0035	0.0095	0.0205	0.0793	-0.7265	0.3794		0	0	0	0	0
1789354073.1847	pinch_R2		R	1	0.0064	0.0020	0.0042	0.0088	0.0944	-0.7051	0.1872		0	0	0	0	0
1789354073.1957	pinch_R2		L	1	0.0087	0.0035	0.0095	0.0205	0.0794	-0.7267	0.3792		0	0	0	0	0
1789354073.1957	pinch_R2		R	1	0.0064	0.0019	0.0041	0.0088	0.0943	-0.7071	0.1843		0	0	0	0	0
1789354073.2069	pinch_R2		L	1	0.0087	0.0035	0.0095	0.0205	0.0793	-0.7262	0.3796		0	0	0	0	0
1789354073.2069	pinch_R2		R	1	0.0064	0.0021	0.0042	0.0089	0.0941	-0.7147	0.1816		0	0	0	0	0
1789354073.2181	pinch_R2		L	1	0.0087	0.0035	0.0095	0.0205	0.0793	-0.7260	0.3797		0	0	0	0	0
1789354073.2181	pinch_R2		R	1	0.0064	0.0022	0.0042	0.0089	0.0940	-0.7191	0.1788		0	0	0	0	0
