1789698726.193	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789698726.194	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698726.194	поиск_запрос	globe	8.0	4.0	4.17	2	face					готово → 0
1789698728.248	клавиатура	globe	8.0	4.0	4.17	2	face					hide
1789698728.249	клавиатура	globe	8.0	4.0	4.17	2	face					enter
1789698728.296	сессия_openxr	globe	8.0	4.0	4.17	2	face					session_focussed кадр 24361
1789698728.531	скриншот	globe	8.0	4.0	4.17	2	face			да		screenshot_2026-09-18_07-32-08.317.png, 1920×1080, 91839 байт, всего 2756798 (листинг), 213 мс
1789698730.836	панель_кнопка	globe	8.0	4.0	4.17	2	face					keyboard
1789698730.836	клавиатура	globe	8.0	4.0	4.17	2	face					show
1789698731.207	сессия_openxr	globe	8.0	4.0	4.17	2	face					session_visible кадр 24604
1789698733.894	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789698733.894	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698733.894	поиск_запрос	globe	8.0	4.0	4.17	2	face					готово  → 0
1789698741.183	клавиатура	globe	8.0	4.0	4.17	2	face					hide
1789698741.183	клавиатура	globe	8.0	4.0	4.17	2	face					enter
1789698741.230	сессия_openxr	globe	8.0	4.0	4.17	2	face					session_focussed кадр 25506
1789698741.483	скриншот	globe	8.0	4.0	4.17	2	face			да		screenshot_2026-09-18_07-32-21.263.png, 1920×1080, 89032 байт, всего 2845830 (листинг), 220 мс
1789698744.982	панель_кнопка	globe	8.0	4.0	4.17	2	face					done
1789698744.982	клавиатура	globe	8.0	4.0	4.17	2	face					hide
1789698744.983	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789698744.983	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "browse", "folder": "" }
1789698747.493	сценарий_шаг	globe	8.0	4.0	4.17	2	face		search	нет	39274	пропущен
1789698749.805	задание	globe	8.0	4.0	4.17	2	face		img_mountains			
1789698751.816	active	globe	8.0	4.0	4.17	2	face		img_mountains		2011	{ "key": "28", "slot": 3 }
1789698752.727	active	globe	8.0	4.0	4.17	2	face		img_mountains		2922	{ "key": "61", "slot": 0 }
1789698753.539	folder	globe	8.0	4.0	4.17	2	face	files	img_mountains		3734	{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
