# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789242092.791613522	456000000	55	0 16389696 21315395 43962409 674472838 1698814713 0 64765 0 697018 
1789242093.085732614	456000000	55	0 16389696 21315395 43962409 674472838 1698897301 0 64765 0 697018 
1789242093.379959831	456000000	55	0 16389696 21315395 43962409 674472838 1698979852 0 64765 0 697018 
1789242093.675263298	456000000	28	0 16389696 21315395 43962409 674472838 1699063594 0 64765 0 697018 
1789242093.972123900	456000000	28	0 16389696 21315395 43962409 674472838 1699147555 0 64765 0 697018 
1789242094.266279659	456000000	28	0 16389696 21315395 43962409 674472838 1699231039 0 64765 0 697018 
1789242094.563027449	456000000	28	0 16389696 21315395 43962409 674472838 1699314240 0 64765 0 697018 
1789242094.859243520	456000000	28	0 16389696 21315395 43962409 674472838 1699398403 0 64765 0 697018 
1789242095.156607821	456000000	28	0 16389696 21315395 43962409 674472838 1699481830 0 64765 0 697018 
1789242095.455253163	456000000	28	0 16389696 21315395 43962409 674472838 1699566495 0 64765 0 697018 
1789242095.756508401	456000000	28	0 16389696 21315395 43962409 674472838 1699650175 0 64765 0 697018 
1789242096.054462858	456000000	28	0 16389696 21315395 43962409 674472838 1699726360 0 64765 0 697018 
1789242096.351828669	456000000	28	0 16389696 21315395 43962409 674472838 1699843671 0 64765 0 697018 
1789242096.656835470	456000000	34	0 16389696 21315395 43962409 674472838 1699983868 0 64765 0 697018 
1789242096.962924459	456000000	34	0 16389696 21315395 43962409 674472838 1700131295 0 64765 0 697018 
1789242097.271506729	456000000	34	0 16389696 21315395 43962409 674472838 1700275713 0 64765 0 697018 
1789242097.577845978	456000000	47	0 16389696 21315395 43962409 674472838 1700418637 0 64765 0 697018 
1789242097.875962362	456000000	47	0 16389696 21315395 43962409 674472838 1700556222 0 64765 0 697018 
1789242098.180914007	456000000	47	0 16389696 21315395 43962409 674472838 1700696593 0 64765 0 697018 
1789242098.479684141	456000000	47	0 16389696 21315395 43962409 674472838 1700837906 0 64765 0 697018 
1789242098.788708443	456000000	46	0 16389696 21315395 43962409 674472838 1700924362 0 64765 0 697018 
1789242099.088357796	545000000	46	0 16389696 21315395 44039921 674484201 1701012113 0 64765 0 697018 
1789242099.387803502	492000000	46	0 16389696 21315395 44191196 674528767 1701012113 0 64765 0 697018 
1789242099.684917751	492000000	55	0 16389696 21315395 44191196 674756543 1701012113 0 64765 0 697018 
1789242099.979914811	492000000	55	0 16389696 21315395 44191196 674984848 1701012113 0 64765 0 697018 
1789242100.277264164	492000000	55	0 16389696 21315395 44191196 675215422 1701012113 0 64765 0 697018 
1789242100.579572007	492000000	76	0 16389696 21315395 44191196 675441553 1701012113 0 64765 0 697018 
1789242100.874722505	492000000	76	0 16389696 21315395 44191196 675669360 1701012113 0 64765 0 697018 
1789242101.173856753	492000000	76	0 16389696 21315395 44191196 675900943 1701012113 0 64765 0 697018 
1789242101.469847043	492000000	76	0 16389696 21315395 44191196 676032503 1701012113 0 64765 0 697018 
1789242101.766889625	492000000	64	0 16389696 21315395 44191196 676155967 1701012113 0 64765 0 697018 
1789242102.065325436	492000000	64	0 16389696 21315395 44191196 676270733 1701012113 0 64765 0 697018 
1789242102.366578747	492000000	64	0 16389696 21315395 44191196 676391287 1701012113 0 64765 0 697018 
1789242102.665402475	492000000	39	0 16389696 21315395 44191196 676503048 1701012113 0 64765 0 697018 
1789242102.964497036	456000000	39	0 16389696 21315395 44191196 676503072 1701127906 0 64765 0 697018 
1789242103.259863628	456000000	39	0 16389696 21315395 44191196 676503072 1701246776 0 64765 0 697018 
1789242103.563605221	456000000	39	0 16389696 21315395 44191196 676503072 1701363876 0 64765 0 697018 
1789242103.858697958	456000000	39	0 16389696 21315395 44191196 676503072 1701482084 0 64765 0 697018 
1789242104.155918457	456000000	39	0 16389696 21315395 44191196 676503072 1701600964 0 64765 0 697018 
1789242104.453773955	456000000	39	0 16389696 21315395 44191196 676503072 1701745130 0 64765 0 697018 
1789242104.756405704	456000000	43	0 16389696 21315395 44191196 676503072 1701888792 0 64765 0 697018 
1789242105.058829744	456000000	43	0 16389696 21315395 44191196 676503072 1702032052 0 64765 0 697018 
1789242105.359986337	456000000	43	0 16389696 21315395 44191196 676503072 1702176411 0 64765 0 697018 
1789242105.661132148	456000000	47	0 16389696 21315395 44191196 676503072 1702317359 0 64765 0 697018 
1789242105.961466605	456000000	47	0 16389696 21315395 44191196 676503072 1702459629 0 64765 0 697018 
1789242106.261767937	456000000	47	0 16389696 21315395 44191196 676503072 1702602237 0 64765 0 697018 
1789242106.564935780	456000000	47	0 16389696 21315395 44191196 676503072 1702745798 0 64765 0 697018 
1789242106.871024613	456000000	47	0 16389696 21315395 44191196 676503072 1702901029 0 64765 0 697018 
1789242107.176382195	456000000	47	0 16389696 21315395 44191196 676503072 1703060118 0 64765 0 697018 
1789242107.482043423	456000000	47	0 16389696 21315395 44191196 676503072 1703217788 0 64765 0 697018 
1789242107.786589339	456000000	50	0 16389696 21315395 44191196 676503072 1703362142 0 64765 0 697018 
1789242108.086373848	456000000	50	0 16389696 21315395 44191196 676503072 1703568873 0 64765 0 697018 
1789242108.385487888	456000000	50	0 16389696 21315395 44191196 676503072 1703777959 0 64765 0 697018 
1789242108.682922866	456000000	65	0 16389696 21315395 44191196 676503072 1703989561 0 64765 0 697018 
1789242108.983815813	456000000	65	0 16389696 21315395 44191196 676503072 1704203393 0 64765 0 697018 
1789242109.284734697	456000000	65	0 16389696 21315395 44191196 676503072 1704418923 0 64765 0 697018 
1789242109.585346758	456000000	71	0 16389696 21315395 44191196 676503072 1704633565 0 64765 0 697018 
1789242109.890936528	456000000	71	0 16389696 21315395 44191196 676503072 1704855167 0 64765 0 697018 
