# unix_время	FPS_прил	FPS_дисплей	Stale	ASW	GPU_МГц	App_мс	CPU&GPU_мс	Preempt	Temp_C	GPU%	строка
1789437512.021	91	90	0		456	5.93	10.13	362	41.0	0.67	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3692MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.93ms,GD=0.00ms,CPU&GPU=10.13ms,LCnt=1(DR91,LM0),GPU%=0.67,CPU%=0.25(W0.44),CFL=12.33/16.16,ICFLp95=15.42,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789437513.021	90	90	0		456	5.96	10.22	358	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3692MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.22ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.20(W0.29),CFL=12.50/16.34,ICFLp95=15.51,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437514.021	91	90	0		456	5.98	10.03	358	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3692MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.98ms,GD=0.00ms,CPU&GPU=10.03ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.30),CFL=12.35/16.15,ICFLp95=15.34,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437515.021	90	90	0		456	5.95	10.10	364	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3692MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.10ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.21(W0.24),CFL=12.31/16.20,ICFLp95=15.27,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=364,PoseAgeP95=0.00
1789437516.043	91	90	0		456	5.94	10.20	358	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.94ms,GD=0.00ms,CPU&GPU=10.20ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.41),CFL=12.32/16.15,ICFLp95=15.25,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437517.022	90	90	0		456	5.97	10.22	358	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.97ms,GD=0.00ms,CPU&GPU=10.22ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.23(W0.34),CFL=12.34/16.28,ICFLp95=15.16,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437518.022	90	90	0		456	5.91	10.37	362	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.91ms,GD=0.00ms,CPU&GPU=10.37ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.24(W0.35),CFL=12.32/16.04,ICFLp95=15.22,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789437519.022	91	90	0		456	5.99	10.51	358	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.99ms,GD=0.00ms,CPU&GPU=10.51ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.25),CFL=12.32/15.99,ICFLp95=15.20,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437520.022	91	90	0		456	5.97	10.25	362	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.97ms,GD=0.00ms,CPU&GPU=10.25ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.23(W0.32),CFL=12.26/16.00,ICFLp95=15.23,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789437521.022	90	90	0		456	5.96	10.06	360	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.06ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.32),CFL=12.39/15.91,ICFLp95=15.18,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437522.022	91	90	0		456	5.97	9.99	360	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.97ms,GD=0.00ms,CPU&GPU=9.99ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.24),CFL=12.29/15.99,ICFLp95=15.25,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437523.022	91	90	0		456	5.98	10.94	364	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.98ms,GD=0.00ms,CPU&GPU=10.94ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.24(W0.32),CFL=12.29/16.09,ICFLp95=15.23,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=364,PoseAgeP95=0.00
1789437524.022	90	90	0		456	5.92	10.47	358	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.92ms,GD=0.00ms,CPU&GPU=10.47ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.23(W0.28),CFL=12.44/16.36,ICFLp95=15.40,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437525.022	91	90	0		456	5.90	10.27	362	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.90ms,GD=0.00ms,CPU&GPU=10.27ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.21(W0.37),CFL=12.32/16.08,ICFLp95=15.31,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789437526.022	90	90	0		456	5.92	10.51	360	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.92ms,GD=0.00ms,CPU&GPU=10.51ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.33),CFL=12.31/16.18,ICFLp95=15.25,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437527.022	91	90	0		456	5.91	10.07	358	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.03ms,App=5.91ms,GD=0.00ms,CPU&GPU=10.07ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.29),CFL=12.39/15.99,ICFLp95=15.24,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437528.022	91	90	0		456	5.91	10.24	358	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.91ms,GD=0.00ms,CPU&GPU=10.24ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.34),CFL=12.27/16.06,ICFLp95=15.23,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437529.022	90	90	0		456	5.93	10.56	358	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.03ms,App=5.93ms,GD=0.00ms,CPU&GPU=10.56ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.28),CFL=12.27/16.15,ICFLp95=15.21,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437530.023	90	90	0		456	5.96	10.17	358	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.03ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.17ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.20(W0.29),CFL=12.26/15.91,ICFLp95=15.17,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437531.023	91	90	0		456	5.95	10.67	358	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,2208/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.67ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.36),CFL=12.31/15.92,ICFLp95=15.18,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437532.023	91	90	0		456	6.03	10.73	362	41.0	0.67	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,2208/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.10ms,App=6.03ms,GD=0.00ms,CPU&GPU=10.73ms,LCnt=1(DR91,LM0),GPU%=0.67,CPU%=0.22(W0.36),CFL=12.31/16.05,ICFLp95=15.19,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789437533.023	90	90	0		456	5.94	10.41	358	41.0	0.67	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,2208/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.94ms,GD=0.00ms,CPU&GPU=10.41ms,LCnt=1(DR90,LM0),GPU%=0.67,CPU%=0.25(W0.34),CFL=12.43/15.96,ICFLp95=15.26,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437534.023	90	90	0		456	5.94	10.21	352	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,2208/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.94ms,GD=0.00ms,CPU&GPU=10.21ms,LCnt=1(DR89,LM0),GPU%=0.66,CPU%=0.23(W0.30),CFL=12.47/16.15,ICFLp95=15.31,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=352,PoseAgeP95=0.00
1789437535.023	90	90	0		456	5.92	10.19	358	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,2208/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.92ms,GD=0.00ms,CPU&GPU=10.19ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.23),CFL=12.35/15.98,ICFLp95=15.22,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437536.045	91	90	0		456	5.96	10.74	358	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,2208/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.74ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.20(W0.33),CFL=12.33/16.03,ICFLp95=15.34,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437537.023	90	90	0		456	5.93	10.48	358	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,2208/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.93ms,GD=0.00ms,CPU&GPU=10.48ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.27),CFL=12.28/15.90,ICFLp95=15.20,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437538.023	91	90	0		456	5.96	10.71	364	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,2208/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.71ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.22(W0.29),CFL=12.22/15.89,ICFLp95=15.16,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=364,PoseAgeP95=0.00
1789437539.023	90	90	0		456	5.96	10.68	358	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,2208/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.68ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.28),CFL=12.39/16.12,ICFLp95=15.20,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437540.023	91	90	0		456	5.94	10.38	360	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,2208/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.94ms,GD=0.00ms,CPU&GPU=10.38ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.29),CFL=12.28/15.83,ICFLp95=15.12,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437541.023	91	90	0		456	5.98	10.22	358	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.98ms,GD=0.00ms,CPU&GPU=10.22ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.25),CFL=12.33/15.87,ICFLp95=15.11,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437542.024	91	90	0		456	5.93	10.21	358	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.93ms,GD=0.00ms,CPU&GPU=10.21ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.26),CFL=12.29/16.18,ICFLp95=15.29,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437543.024	91	90	0		456	5.95	10.54	360	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.54ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.28),CFL=12.37/16.01,ICFLp95=15.28,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437544.024	91	90	0		456	6.00	10.37	362	41.0	0.67	FPS=91/90,Prd=28ms,Tear=1,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.03ms,App=6.00ms,GD=0.00ms,CPU&GPU=10.37ms,LCnt=1(DR91,LM0),GPU%=0.67,CPU%=0.21(W0.30),CFL=12.42/15.95,ICFLp95=15.19,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789437545.024	90	90	0		456	5.96	10.42	360	41.0	0.67	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.42ms,LCnt=1(DR90,LM0),GPU%=0.67,CPU%=0.21(W0.31),CFL=12.34/15.81,ICFLp95=15.11,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437546.024	91	90	0		456	6.01	10.46	358	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=6.01ms,GD=0.00ms,CPU&GPU=10.46ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.26),CFL=12.27/15.94,ICFLp95=15.16,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437547.024	90	90	0		456	5.96	10.23	359	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.23ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.35),CFL=12.33/15.93,ICFLp95=15.14,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=359,PoseAgeP95=0.00
1789437548.024	90	90	0		456	5.95	10.01	359	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.02ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.01ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.25),CFL=12.29/15.85,ICFLp95=15.13,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=359,PoseAgeP95=0.00
1789437549.024	90	90	0		456	5.90	10.36	358	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.90ms,GD=0.00ms,CPU&GPU=10.36ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.32),CFL=12.35/16.11,ICFLp95=15.38,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789437550.024	91	90	0		456	5.99	10.40	360	41.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.99ms,GD=0.00ms,CPU&GPU=10.40ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.23(W0.35),CFL=12.33/16.00,ICFLp95=15.26,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789437551.024	90	90	0		456	5.96	10.42	360	41.0	0.66	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1920/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3691MB,PLS=0,Temp=41.0C/0.0C,TW=1.01ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.42ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.24(W0.34),CFL=12.24/15.95,ICFLp95=15.24,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
