unix_t	window	hand	tracked	curl_index	curl_middle	curl_ring	curl_pinky	pinch_m	palm_head	cls	hi_pinch	hi_grasp	aim_pinch	aim_menu
1789352178.8459	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9628		0	0	0	0
1789352178.8572	fist_L	L	1	0.0014	0.0022	0.0004	0.0020	0.1094	0.9975		0	0	0	0
1789352178.8572	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9628		0	0	0	0
1789352178.8685	fist_L	L	1	0.0014	0.0022	0.0005	0.0020	0.1094	0.9975		0	0	0	0
1789352178.8685	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9628		0	0	0	0
1789352178.8795	fist_L	L	1	0.0014	0.0022	0.0005	0.0020	0.1094	0.9975		0	0	0	0
1789352178.8795	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9629		0	0	0	0
1789352178.8903	fist_L	L	1	0.0014	0.0022	0.0005	0.0020	0.1093	0.9975		0	0	0	0
1789352178.8903	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9629		0	0	0	0
1789352178.9018	fist_L	L	1	0.0014	0.0022	0.0005	0.0020	0.1093	0.9975		0	0	0	0
1789352178.9018	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9629		0	0	0	0
1789352178.9127	fist_L	L	1	0.0014	0.0022	0.0005	0.0021	0.1092	0.9975		0	0	0	0
1789352178.9127	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9629		0	0	0	0
1789352178.9237	fist_L	L	1	0.0014	0.0022	0.0005	0.0021	0.1092	0.9975		0	0	0	0
1789352178.9237	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9630		0	0	0	0
1789352178.9352	fist_L	L	1	0.0014	0.0023	0.0005	0.0021	0.1092	0.9975		0	0	0	0
1789352178.9352	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9631		0	0	0	0
1789352178.9461	fist_L	L	1	0.0014	0.0023	0.0005	0.0021	0.1091	0.9974		0	0	0	0
1789352178.9461	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9632		0	0	0	0
1789352178.9572	fist_L	L	1	0.0014	0.0023	0.0005	0.0021	0.1091	0.9974		0	0	0	0
1789352178.9572	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9633		0	0	0	0
1789352178.9684	fist_L	L	1	0.0014	0.0022	0.0005	0.0021	0.1090	0.9974		0	0	0	0
1789352178.9684	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9636		0	0	0	0
1789352178.9795	fist_L	L	1	0.0014	0.0022	0.0005	0.0021	0.1089	0.9973		0	0	0	0
1789352178.9795	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9638		0	0	0	0
1789352178.9907	fist_L	L	1	0.0014	0.0022	0.0005	0.0021	0.1088	0.9973		0	0	0	0
1789352178.9907	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9640		0	0	0	0
1789352179.0014	fist_L	L	1	0.0014	0.0022	0.0005	0.0021	0.1088	0.9973		0	0	0	0
1789352179.0014	fist_L	R	1	0.0015	0.0015	0.0005	0.0066	0.1082	0.9638		0	0	0	0
1789352179.0127	fist_L	L	1	0.0014	0.0022	0.0005	0.0021	0.1088	0.9973		0	0	0	0
1789352179.0127	fist_L	R	1	0.0015	0.0015	0.0005	0.0065	0.1082	0.9637		0	0	0	0
1789352179.0236	fist_L	L	1	0.0014	0.0022	0.0005	0.0021	0.1087	0.9973		0	0	0	0
1789352179.0236	fist_L	R	1	0.0015	0.0015	0.0005	0.0065	0.1082	0.9637		0	0	0	0
1789352179.0349	fist_L	L	1	0.0014	0.0022	0.0006	0.0022	0.1087	0.9972		0	0	0	0
1789352179.0349	fist_L	R	1	0.0015	0.0015	0.0005	0.0065	0.1082	0.9637		0	0	0	0
1789352179.0460	fist_L	L	1	0.0014	0.0022	0.0006	0.0022	0.1086	0.9972		0	0	0	0
1789352179.0460	fist_L	R	1	0.0015	0.0015	0.0005	0.0065	0.1082	0.9637		0	0	0	0
1789352179.0573	fist_L	L	1	0.0014	0.0022	0.0006	0.0022	0.1085	0.9972		0	0	0	0
1789352179.0573	fist_L	R	1	0.0015	0.0016	0.0005	0.0065	0.1082	0.9637		0	0	0	0
1789352179.0683	fist_L	L	1	0.0015	0.0022	0.0006	0.0022	0.1084	0.9972		0	0	0	0
1789352179.0683	fist_L	R	1	0.0015	0.0016	0.0005	0.0064	0.1082	0.9637		0	0	0	0
1789352179.0794	fist_L	L	1	0.0015	0.0022	0.0006	0.0022	0.1084	0.9971		0	0	0	0
1789352179.0794	fist_L	R	1	0.0015	0.0016	0.0005	0.0064	0.1082	0.9636		0	0	0	0
1789352179.0904	fist_L	L	1	0.0015	0.0022	0.0006	0.0022	0.1083	0.9971		0	0	0	0
1789352179.0904	fist_L	R	1	0.0015	0.0016	0.0005	0.0064	0.1082	0.9636		0	0	0	0
1789352179.1017	fist_L	L	1	0.0015	0.0022	0.0006	0.0023	0.1082	0.9970		0	0	0	0
1789352179.1017	fist_L	R	1	0.0015	0.0016	0.0005	0.0064	0.1082	0.9635		0	0	0	0
1789352179.1129	fist_L	L	1	0.0015	0.0022	0.0006	0.0023	0.1081	0.9970		0	0	0	0
1789352179.1129	fist_L	R	1	0.0014	0.0016	0.0005	0.0064	0.1081	0.9634		0	0	0	0
1789352179.1239	fist_L	L	1	0.0015	0.0022	0.0006	0.0023	0.1080	0.9970		0	0	0	0
1789352179.1239	fist_L	R	1	0.0014	0.0016	0.0005	0.0064	0.1081	0.9634		0	0	0	0
1789352179.1349	fist_L	L	1	0.0015	0.0022	0.0006	0.0023	0.1079	0.9970		0	0	0	0
1789352179.1349	fist_L	R	1	0.0014	0.0016	0.0005	0.0064	0.1081	0.9633		0	0	0	0
1789352179.1460	fist_L	L	1	0.0015	0.0022	0.0007	0.0023	0.1079	0.9969		0	0	0	0
1789352179.1460	fist_L	R	1	0.0014	0.0016	0.0005	0.0064	0.1081	0.9633		0	0	0	0
1789352179.1574	fist_L	L	1	0.0016	0.0022	0.0007	0.0023	0.1078	0.9969		0	0	0	0
1789352179.1574	fist_L	R	1	0.0014	0.0017	0.0005	0.0063	0.1081	0.9633		0	0	0	0
1789352179.1683	fist_L	L	1	0.0016	0.0022	0.0007	0.0024	0.1077	0.9969		0	0	0	0
1789352179.1683	fist_L	R	1	0.0014	0.0017	0.0005	0.0063	0.1079	0.9630		0	0	0	0
1789352179.1795	fist_L	L	1	0.0016	0.0022	0.0007	0.0024	0.1076	0.9968		0	0	0	0
1789352179.1795	fist_L	R	1	0.0014	0.0017	0.0005	0.0063	0.1079	0.9629		0	0	0	0
1789352179.1905	fist_L	L	1	0.0016	0.0022	0.0007	0.0024	0.1075	0.9968		0	0	0	0
1789352179.1905	fist_L	R	1	0.0014	0.0017	0.0005	0.0062	0.1078	0.9628		0	0	0	0
1789352179.2017	fist_L	L	1	0.0016	0.0022	0.0007	0.0024	0.1074	0.9967		0	0	0	0
1789352179.2017	fist_L	R	1	0.0014	0.0017	0.0005	0.0062	0.1078	0.9626		0	0	0	0
1789352179.2127	fist_L	L	1	0.0016	0.0022	0.0007	0.0024	0.1073	0.9967		0	0	0	0
1789352179.2127	fist_L	R	1	0.0014	0.0017	0.0005	0.0061	0.1077	0.9625		0	0	0	0
1789352179.2238	fist_L	L	1	0.0016	0.0022	0.0007	0.0024	0.1073	0.9967		0	0	0	0
1789352179.2238	fist_L	R	1	0.0014	0.0018	0.0005	0.0061	0.1076	0.9623		0	0	0	0
1789352179.2353	fist_L	L	1	0.0016	0.0022	0.0007	0.0025	0.1072	0.9966		0	0	0	0
1789352179.2353	fist_L	R	1	0.0014	0.0018	0.0005	0.0060	0.1076	0.9622		0	0	0	0
1789352179.2462	fist_L	L	1	0.0016	0.0021	0.0008	0.0025	0.1072	0.9967		0	0	0	0
1789352179.2462	fist_L	R	1	0.0014	0.0018	0.0005	0.0060	0.1075	0.9622		0	0	0	0
1789352179.2573	fist_L	L	1	0.0016	0.0021	0.0008	0.0025	0.1071	0.9967		0	0	0	0
1789352179.2573	fist_L	R	1	0.0014	0.0018	0.0005	0.0059	0.1075	0.9621		0	0	0	0
1789352179.2684	fist_L	L	1	0.0016	0.0021	0.0008	0.0025	0.1071	0.9968		0	0	0	0
1789352179.2684	fist_L	R	1	0.0014	0.0018	0.0005	0.0059	0.1074	0.9620		0	0	0	0
1789352179.2796	fist_L	L	1	0.0016	0.0021	0.0008	0.0026	0.1070	0.9968		0	0	0	0
1789352179.2796	fist_L	R	1	0.0014	0.0018	0.0005	0.0058	0.1073	0.9619		0	0	0	0
1789352179.2905	fist_L	L	1	0.0017	0.0021	0.0008	0.0026	0.1070	0.9968		0	0	0	0
1789352179.2905	fist_L	R	1	0.0014	0.0019	0.0005	0.0058	0.1073	0.9619		0	0	0	0
1789352179.3016	fist_L	L	1	0.0017	0.0021	0.0008	0.0026	0.1069	0.9968		0	0	0	0
1789352179.3016	fist_L	R	1	0.0014	0.0019	0.0005	0.0057	0.1072	0.9618		0	0	0	0
1789352179.3128	fist_L	L	1	0.0017	0.0021	0.0008	0.0026	0.1068	0.9968		0	0	0	0
1789352179.3128	fist_L	R	1	0.0014	0.0019	0.0005	0.0057	0.1071	0.9617		0	0	0	0
1789352179.3239	fist_L	L	1	0.0017	0.0021	0.0008	0.0026	0.1067	0.9967		0	0	0	0
1789352179.3239	fist_L	R	1	0.0014	0.0019	0.0005	0.0057	0.1072	0.9621		0	0	0	0
1789352179.3350	fist_L	L	1	0.0017	0.0020	0.0008	0.0027	0.1067	0.9967		0	0	0	0
1789352179.3350	fist_L	R	1	0.0014	0.0019	0.0005	0.0056	0.1072	0.9622		0	0	0	0
1789352179.3460	fist_L	L	1	0.0017	0.0020	0.0008	0.0027	0.1066	0.9967		0	0	0	0
1789352179.3460	fist_L	R	1	0.0014	0.0019	0.0005	0.0056	0.1073	0.9624		0	0	0	0
1789352179.3574	fist_L	L	1	0.0017	0.0020	0.0008	0.0027	0.1065	0.9967		0	0	0	0
1789352179.3574	fist_L	R	1	0.0014	0.0019	0.0005	0.0055	0.1073	0.9625		0	0	0	0
1789352179.3685	fist_L	L	1	0.0017	0.0020	0.0008	0.0027	0.1066	0.9967		0	0	0	0
1789352179.3685	fist_L	R	1	0.0014	0.0019	0.0004	0.0055	0.1074	0.9634		0	0	0	0
1789352179.3791	fist_L	L	1	0.0017	0.0020	0.0009	0.0027	0.1065	0.9967		0	0	0	0
1789352179.3791	fist_L	R	1	0.0014	0.0019	0.0004	0.0054	0.1075	0.9638		0	0	0	0
1789352179.3905	fist_L	L	1	0.0017	0.0019	0.0009	0.0027	0.1065	0.9966		0	0	0	0
1789352179.3905	fist_L	R	1	0.0014	0.0020	0.0004	0.0054	0.1075	0.9643		0	0	0	0
1789352179.4017	fist_L	L	1	0.0017	0.0019	0.0008	0.0027	0.1065	0.9966		0	0	0	0
1789352179.4017	fist_L	R	1	0.0014	0.0019	0.0004	0.0054	0.1076	0.9658		0	0	0	0
1789352179.4127	fist_L	L	1	0.0017	0.0019	0.0008	0.0027	0.1064	0.9966		0	0	0	0
1789352179.4127	fist_L	R	1	0.0014	0.0020	0.0004	0.0054	0.1077	0.9668		0	0	0	0
1789352179.4239	fist_L	L	1	0.0017	0.0019	0.0008	0.0027	0.1064	0.9966		0	0	0	0
1789352179.4239	fist_L	R	1	0.0014	0.0020	0.0004	0.0054	0.1077	0.9678		0	0	0	0
1789352179.4351	fist_L	L	1	0.0017	0.0019	0.0008	0.0027	0.1064	0.9966		0	0	0	0
1789352179.4351	fist_L	R	1	0.0014	0.0020	0.0004	0.0054	0.1078	0.9688		0	0	0	0
1789352179.4461	fist_L	L	1	0.0017	0.0019	0.0008	0.0027	0.1064	0.9966		0	0	0	0
1789352179.4461	fist_L	R	1	0.0014	0.0019	0.0005	0.0054	0.1079	0.9711		0	0	0	0
1789352179.4574	fist_L	L	1	0.0017	0.0018	0.0008	0.0027	0.1064	0.9966		0	0	0	0
1789352179.4574	fist_L	R	1	0.0014	0.0019	0.0005	0.0054	0.1080	0.9726		0	0	0	0
1789352179.4685	fist_L	L	1	0.0017	0.0018	0.0008	0.0027	0.1064	0.9966		0	0	0	0
1789352179.4685	fist_L	R	1	0.0014	0.0019	0.0005	0.0054	0.1081	0.9741		0	0	0	0
1789352179.4796	fist_L	L	1	0.0017	0.0018	0.0008	0.0027	0.1063	0.9966		0	0	0	0
1789352179.4796	fist_L	R	1	0.0014	0.0019	0.0005	0.0054	0.1082	0.9768		0	0	0	0
1789352179.4902	fist_L	L	1	0.0017	0.0018	0.0008	0.0027	0.1063	0.9966		0	0	0	0
1789352179.4902	fist_L	R	1	0.0014	0.0019	0.0005	0.0054	0.1084	0.9790		0	0	0	0
1789352179.5014	fist_L	L	1	0.0017	0.0018	0.0008	0.0027	0.1063	0.9965		0	0	0	0
1789352179.5014	fist_L	R	1	0.0014	0.0019	0.0005	0.0054	0.1085	0.9810		0	0	0	0
1789352179.5125	fist_L	L	1	0.0017	0.0018	0.0008	0.0027	0.1063	0.9965		0	0	0	0
1789352179.5125	fist_L	R	1	0.0014	0.0019	0.0005	0.0054	0.1087	0.9829		0	0	0	0
1789352179.5236	fist_L	L	1	0.0017	0.0018	0.0008	0.0027	0.1063	0.9965		0	0	0	0
1789352179.5236	fist_L	R	1	0.0014	0.0019	0.0005	0.0054	0.1091	0.9852		0	0	0	0
1789352179.5348	fist_L	L	1	0.0018	0.0018	0.0008	0.0027	0.1062	0.9965		0	0	0	0
1789352179.5348	fist_L	R	1	0.0014	0.0019	0.0005	0.0054	0.1094	0.9870		0	0	0	0
1789352179.5463	fist_L	L	1	0.0018	0.0018	0.0008	0.0027	0.1062	0.9965		0	0	0	0
1789352179.5463	fist_L	R	1	0.0014	0.0018	0.0005	0.0054	0.1097	0.9887		0	0	0	0
1789352179.5574	fist_L	L	1	0.0018	0.0018	0.0008	0.0027	0.1062	0.9965		0	0	0	0
1789352179.5574	fist_L	R	1	0.0014	0.0018	0.0005	0.0054	0.1100	0.9903		0	0	0	0
1789352179.5683	fist_L	L	1	0.0018	0.0018	0.0008	0.0027	0.1061	0.9964		0	0	0	0
1789352179.5683	fist_L	R	1	0.0014	0.0018	0.0005	0.0054	0.1101	0.9908		0	0	0	0
1789352179.5794	fist_L	L	1	0.0018	0.0018	0.0008	0.0027	0.1060	0.9963		0	0	0	0
1789352179.5794	fist_L	R	1	0.0014	0.0018	0.0005	0.0054	0.1104	0.9918		0	0	0	0
1789352179.5907	fist_L	L	1	0.0018	0.0018	0.0008	0.0027	0.1060	0.9963		0	0	0	0
1789352179.5907	fist_L	R	1	0.0014	0.0017	0.0005	0.0055	0.1106	0.9928		0	0	0	0
1789352179.6015	fist_L	L	1	0.0018	0.0018	0.0008	0.0027	0.1059	0.9963		0	0	0	0
1789352179.6015	fist_L	R	1	0.0014	0.0017	0.0005	0.0054	0.1108	0.9926		0	0	0	0
1789352179.6126	fist_L	L	1	0.0018	0.0018	0.0008	0.0027	0.1058	0.9962		0	0	0	0
1789352179.6126	fist_L	R	1	0.0014	0.0017	0.0005	0.0054	0.1111	0.9930		0	0	0	0
1789352179.6238	fist_L	L	1	0.0018	0.0017	0.0008	0.0027	0.1058	0.9962		0	0	0	0
1789352179.6238	fist_L	R	1	0.0014	0.0017	0.0005	0.0054	0.1113	0.9933		0	0	0	0
1789352179.6351	fist_L	L	1	0.0018	0.0017	0.0009	0.0027	0.1057	0.9962		0	0	0	0
1789352179.6351	fist_L	R	1	0.0014	0.0017	0.0005	0.0054	0.1115	0.9935		0	0	0	0
1789352179.6462	fist_L	L	1	0.0018	0.0017	0.0009	0.0027	0.1056	0.9960		0	0	0	0
1789352179.6462	fist_L	R	1	0.0014	0.0017	0.0005	0.0054	0.1116	0.9937		0	0	0	0
1789352179.6575	fist_L	L	1	0.0019	0.0017	0.0009	0.0027	0.1055	0.9959		0	0	0	0
1789352179.6575	fist_L	R	1	0.0014	0.0017	0.0005	0.0054	0.1118	0.9939		0	0	0	0
1789352179.6685	fist_L	L	1	0.0019	0.0017	0.0009	0.0028	0.1054	0.9958		0	0	0	0
1789352179.6685	fist_L	R	1	0.0014	0.0017	0.0005	0.0053	0.1119	0.9941		0	0	0	0
1789352179.6793	fist_L	L	1	0.0019	0.0016	0.0009	0.0028	0.1053	0.9957		0	0	0	0
1789352179.6793	fist_L	R	1	0.0014	0.0017	0.0005	0.0053	0.1119	0.9939		0	0	0	0
1789352179.6904	fist_L	L	1	0.0019	0.0016	0.0009	0.0028	0.1053	0.9957		0	0	0	0
1789352179.6904	fist_L	R	1	0.0014	0.0017	0.0005	0.0052	0.1120	0.9938		0	0	0	0
1789352179.7018	fist_L	L	1	0.0019	0.0016	0.0009	0.0028	0.1052	0.9956		0	0	0	0
1789352179.7018	fist_L	R	1	0.0014	0.0017	0.0005	0.0052	0.1120	0.9938		0	0	0	0
1789352179.7130	fist_L	L	1	0.0019	0.0016	0.0009	0.0028	0.1052	0.9955		0	0	0	0
1789352179.7130	fist_L	R	1	0.0014	0.0017	0.0005	0.0051	0.1121	0.9937		0	0	0	0
1789352179.7240	fist_L	L	1	0.0019	0.0016	0.0009	0.0028	0.1052	0.9955		0	0	0	0
1789352179.7240	fist_L	R	1	0.0014	0.0017	0.0005	0.0051	0.1121	0.9940		0	0	0	0
1789352179.7351	fist_L	L	1	0.0019	0.0015	0.0009	0.0028	0.1051	0.9955		0	0	0	0
1789352179.7351	fist_L	R	1	0.0014	0.0017	0.0005	0.0051	0.1122	0.9941		0	0	0	0
1789352179.7463	fist_L	L	1	0.0019	0.0015	0.0009	0.0028	0.1051	0.9955		0	0	0	0
1789352179.7463	fist_L	R	1	0.0014	0.0017	0.0005	0.0050	0.1123	0.9942		0	0	0	0
1789352179.7573	fist_L	L	1	0.0019	0.0015	0.0009	0.0028	0.1051	0.9954		0	0	0	0
1789352179.7573	fist_L	R	1	0.0014	0.0017	0.0005	0.0050	0.1123	0.9943		0	0	0	0
1789352179.7684	fist_L	L	1	0.0020	0.0015	0.0009	0.0028	0.1050	0.9953		0	0	0	0
1789352179.7684	fist_L	R	1	0.0014	0.0017	0.0005	0.0050	0.1125	0.9946		0	0	0	0
1789352179.7797	fist_L	L	1	0.0020	0.0015	0.0009	0.0028	0.1049	0.9953		0	0	0	0
1789352179.7797	fist_L	R	1	0.0014	0.0017	0.0005	0.0050	0.1126	0.9948		0	0	0	0
1789352179.7909	fist_L	L	1	0.0020	0.0015	0.0009	0.0028	0.1049	0.9952		0	0	0	0
1789352179.7909	fist_L	R	1	0.0014	0.0017	0.0005	0.0050	0.1127	0.9950		0	0	0	0
1789352179.8019	fist_L	L	1	0.0020	0.0014	0.0009	0.0028	0.1049	0.9952		0	0	0	0
1789352179.8019	fist_L	R	1	0.0014	0.0017	0.0005	0.0050	0.1128	0.9949		0	0	0	0
1789352179.8130	fist_L	L	1	0.0021	0.0014	0.0009	0.0028	0.1049	0.9952		0	0	0	0
1789352179.8130	fist_L	R	1	0.0014	0.0017	0.0005	0.0050	0.1128	0.9949		0	0	0	0
1789352179.8241	fist_L	L	1	0.0021	0.0014	0.0009	0.0028	0.1049	0.9952		0	0	0	0
1789352179.8241	fist_L	R	1	0.0014	0.0017	0.0005	0.0049	0.1129	0.9949		0	0	0	0
1789352179.8353	fist_L	L	1	0.0021	0.0014	0.0010	0.0027	0.1048	0.9952		0	0	0	0
1789352179.8353	fist_L	R	1	0.0014	0.0017	0.0005	0.0049	0.1129	0.9949		0	0	0	0
1789352179.8463	fist_L	L	1	0.0021	0.0014	0.0010	0.0028	0.1048	0.9952		0	0	0	0
1789352179.8463	fist_L	R	1	0.0014	0.0017	0.0005	0.0049	0.1130	0.9949		0	0	0	0
1789352179.8573	fist_L	L	1	0.0021	0.0014	0.0010	0.0028	0.1047	0.9952		0	0	0	0
1789352179.8573	fist_L	R	1	0.0014	0.0018	0.0005	0.0049	0.1130	0.9950		0	0	0	0
1789352179.8686	fist_L	L	1	0.0022	0.0013	0.0010	0.0028	0.1047	0.9952		0	0	0	0
1789352179.8686	fist_L	R	1	0.0014	0.0018	0.0005	0.0049	0.1130	0.9950		0	0	0	0
1789352179.8798	fist_L	L	1	0.0022	0.0013	0.0010	0.0028	0.1047	0.9952		0	0	0	0
1789352179.8798	fist_L	R	1	0.0014	0.0018	0.0005	0.0049	0.1129	0.9949		0	0	0	0
1789352179.8905	fist_L	L	1	0.0022	0.0013	0.0010	0.0028	0.1046	0.9952		0	0	0	0
1789352179.8905	fist_L	R	1	0.0014	0.0018	0.0005	0.0049	0.1129	0.9949		0	0	0	0
1789352179.9019	fist_L	L	1	0.0022	0.0013	0.0010	0.0028	0.1046	0.9952		0	0	0	0
1789352179.9019	fist_L	R	1	0.0014	0.0018	0.0005	0.0049	0.1129	0.9948		0	0	0	0
1789352179.9130	fist_L	L	1	0.0022	0.0013	0.0010	0.0028	0.1046	0.9952		0	0	0	0
1789352179.9130	fist_L	R	1	0.0014	0.0018	0.0005	0.0049	0.1128	0.9948		0	0	0	0
1789352179.9240	fist_L	L	1	0.0022	0.0012	0.0010	0.0028	0.1045	0.9952		0	0	0	0
1789352179.9240	fist_L	R	1	0.0014	0.0018	0.0005	0.0049	0.1129	0.9949		0	0	0	0
1789352179.9351	fist_L	L	1	0.0022	0.0012	0.0010	0.0028	0.1045	0.9952		0	0	0	0
1789352179.9351	fist_L	R	1	0.0014	0.0018	0.0005	0.0049	0.1129	0.9950		0	0	0	0
1789352179.9463	fist_L	L	1	0.0023	0.0012	0.0010	0.0028	0.1045	0.9952		0	0	0	0
1789352179.9463	fist_L	R	1	0.0014	0.0018	0.0005	0.0049	0.1129	0.9950		0	0	0	0
1789352179.9575	fist_L	L	1	0.0023	0.0012	0.0011	0.0028	0.1044	0.9952		0	0	0	0
1789352179.9575	fist_L	R	1	0.0014	0.0018	0.0005	0.0049	0.1129	0.9950		0	0	0	0
1789352179.9685	fist_L	L	1	0.0023	0.0012	0.0011	0.0028	0.1044	0.9952		0	0	0	0
1789352179.9685	fist_L	R	1	0.0014	0.0018	0.0005	0.0048	0.1130	0.9951		0	0	0	0
1789352179.9795	fist_L	L	1	0.0023	0.0012	0.0011	0.0028	0.1044	0.9952		0	0	0	0
1789352179.9795	fist_L	R	1	0.0014	0.0018	0.0005	0.0048	0.1130	0.9951		0	0	0	0
1789352179.9909	fist_L	L	1	0.0023	0.0012	0.0011	0.0028	0.1043	0.9952		0	0	0	0
1789352179.9909	fist_L	R	1	0.0014	0.0018	0.0004	0.0048	0.1130	0.9952		0	0	0	0
1789352180.0018	fist_L	L	1	0.0024	0.0012	0.0011	0.0029	0.1043	0.9952		0	0	0	0
1789352180.0018	fist_L	R	1	0.0014	0.0018	0.0004	0.0048	0.1131	0.9954		0	0	0	0
1789352180.0129	fist_L	L	1	0.0024	0.0012	0.0011	0.0029	0.1043	0.9952		0	0	0	0
1789352180.0129	fist_L	R	1	0.0014	0.0018	0.0004	0.0048	0.1132	0.9956		0	0	0	0
1789352180.0241	fist_L	L	1	0.0024	0.0012	0.0011	0.0029	0.1043	0.9953		0	0	0	0
1789352180.0241	fist_L	R	1	0.0014	0.0018	0.0004	0.0048	0.1132	0.9957		0	0	0	0
1789352180.0351	fist_L	L	1	0.0025	0.0012	0.0011	0.0029	0.1043	0.9953		0	0	0	0
1789352180.0351	fist_L	R	1	0.0014	0.0018	0.0004	0.0048	0.1133	0.9959		0	0	0	0
1789352180.0462	fist_L	L	1	0.0025	0.0012	0.0011	0.0029	0.1042	0.9953		0	0	0	0
1789352180.0462	fist_L	R	1	0.0014	0.0018	0.0004	0.0047	0.1133	0.9958		0	0	0	0
1789352180.0575	fist_L	L	1	0.0025	0.0012	0.0011	0.0029	0.1042	0.9953		0	0	0	0
1789352180.0575	fist_L	R	1	0.0014	0.0018	0.0004	0.0047	0.1133	0.9959		0	0	0	0
1789352180.0687	fist_L	L	1	0.0025	0.0011	0.0012	0.0029	0.1042	0.9953		0	0	0	0
1789352180.0687	fist_L	R	1	0.0014	0.0018	0.0004	0.0047	0.1133	0.9960		0	0	0	0
1789352180.0796	fist_L	L	1	0.0025	0.0011	0.0012	0.0029	0.1041	0.9954		0	0	0	0
1789352180.0796	fist_L	R	1	0.0013	0.0018	0.0004	0.0047	0.1133	0.9962		0	0	0	0
1789352180.0906	fist_L	L	1	0.0025	0.0011	0.0012	0.0029	0.1041	0.9954		0	0	0	0
1789352180.0906	fist_L	R	1	0.0013	0.0018	0.0004	0.0046	0.1134	0.9964		0	0	0	0
1789352180.1019	fist_L	L	1	0.0025	0.0011	0.0012	0.0029	0.1040	0.9954		0	0	0	0
1789352180.1019	fist_L	R	1	0.0013	0.0018	0.0004	0.0046	0.1134	0.9965		0	0	0	0
1789352180.1131	fist_L	L	1	0.0025	0.0011	0.0012	0.0029	0.1040	0.9955		0	0	0	0
1789352180.1131	fist_L	R	1	0.0013	0.0018	0.0004	0.0046	0.1134	0.9967		0	0	0	0
1789352180.1241	fist_L	L	1	0.0025	0.0011	0.0011	0.0029	0.1041	0.9955		0	0	0	0
1789352180.1241	fist_L	R	1	0.0013	0.0018	0.0004	0.0046	0.1134	0.9968		0	0	0	0
1789352180.1352	fist_L	L	1	0.0025	0.0011	0.0011	0.0029	0.1041	0.9956		0	0	0	0
1789352180.1352	fist_L	R	1	0.0013	0.0018	0.0004	0.0046	0.1134	0.9969		0	0	0	0
1789352180.1463	fist_L	L	1	0.0025	0.0011	0.0011	0.0029	0.1041	0.9956		0	0	0	0
1789352180.1463	fist_L	R	1	0.0013	0.0018	0.0004	0.0045	0.1134	0.9970		0	0	0	0
1789352180.1572	fist_L	L	1	0.0026	0.0011	0.0011	0.0029	0.1041	0.9957		0	0	0	0
1789352180.1572	fist_L	R	1	0.0013	0.0018	0.0004	0.0045	0.1134	0.9971		0	0	0	0
1789352180.1683	fist_L	L	1	0.0025	0.0011	0.0011	0.0029	0.1041	0.9957		0	0	0	0
1789352180.1683	fist_L	R	1	0.0013	0.0019	0.0004	0.0045	0.1134	0.9971		0	0	0	0
1789352180.1797	fist_L	L	1	0.0025	0.0011	0.0011	0.0029	0.1041	0.9958		0	0	0	0
1789352180.1797	fist_L	R	1	0.0013	0.0019	0.0004	0.0044	0.1134	0.9972		0	0	0	0
1789352180.1907	fist_L	L	1	0.0025	0.0011	0.0011	0.0029	0.1041	0.9958		0	0	0	0
1789352180.1907	fist_L	R	1	0.0013	0.0019	0.0004	0.0044	0.1134	0.9973		0	0	0	0
1789352180.2018	fist_L	L	1	0.0025	0.0011	0.0011	0.0029	0.1041	0.9959		0	0	0	0
1789352180.2018	fist_L	R	1	0.0013	0.0019	0.0004	0.0044	0.1134	0.9974		0	0	0	0
1789352180.2128	fist_L	L	1	0.0025	0.0011	0.0011	0.0029	0.1041	0.9960		0	0	0	0
1789352180.2128	fist_L	R	1	0.0013	0.0019	0.0004	0.0043	0.1134	0.9974		0	0	0	0
1789352180.2241	fist_L	L	1	0.0025	0.0011	0.0011	0.0029	0.1041	0.9961		0	0	0	0
1789352180.2241	fist_L	R	1	0.0013	0.0019	0.0004	0.0043	0.1134	0.9975		0	0	0	0
1789352180.2352	fist_L	L	1	0.0025	0.0011	0.0011	0.0029	0.1041	0.9961		0	0	0	0
1789352180.2352	fist_L	R	1	0.0013	0.0019	0.0004	0.0043	0.1133	0.9976		0	0	0	0
1789352180.2464	fist_L	L	1	0.0025	0.0011	0.0011	0.0029	0.1042	0.9962		0	0	0	0
1789352180.2464	fist_L	R	1	0.0013	0.0019	0.0004	0.0043	0.1133	0.9977		0	0	0	0
