# unix_время	событие	стратегия	радиус_м	частота	альфа	папка	задание	попадание	мс_от_задания	подробности
# сессия 2026-09-15T07:56:35
1789571836.408	настройка_сохранена	globe	16.0	1.5	2.81	13	ball	settings_sphere				panel_side=top
1789571848.953	настройка_открыта	globe	16.0	1.5	2.81	13	ball	settings_sphere				radius_cm
1789571848.953	intent	globe	16.0	1.5	2.81	13	ball	settings_sphere				{ "do": "edit", "view": "browse", "folder": "settings_sphere", "setting": "radius_cm" }
1789571849.963	настройка_значение	globe	17.0	1.5	2.99	13	ball	settings_sphere				radius_cm=17.0
1789571849.987	настройка_значение	globe	17.5	1.5	3.08	13	ball	settings_sphere				radius_cm=17.5
1789571850.011	настройка_значение	globe	18.0	1.5	3.17	13	ball	settings_sphere				radius_cm=18.0
1789571850.035	настройка_значение	globe	18.5	1.5	3.25	13	ball	settings_sphere				radius_cm=18.5
1789571850.048	настройка_значение	globe	19.5	1.5	3.43	13	ball	settings_sphere				radius_cm=19.5
1789571850.063	настройка_значение	globe	20.0	1.5	3.52	13	ball	settings_sphere				radius_cm=20.0
1789571851.560	панель_кнопка	globe	20.0	1.5	3.52	13	ball	settings_sphere				done
1789571851.561	настройка_сохранена	globe	20.0	1.5	3.52	13	ball	settings_sphere				radius_cm=20.0
1789571858.742	настройка_открыта	globe	20.0	1.5	3.52	13	ball	settings_sphere				cell_cm
1789571858.743	intent	globe	20.0	1.5	3.52	13	ball	settings_sphere				{ "do": "edit", "view": "browse", "folder": "settings_sphere", "setting": "cell_cm" }
1789571863.539	панель_кнопка	globe	20.0	1.5	3.52	13	ball	settings_sphere				done
1789571863.543	настройка_сохранена	globe	20.0	1.5	3.52	13	ball	settings_sphere				cell_cm=1.5
1789571866.332	настройка_открыта	globe	20.0	1.5	3.52	13	ball	settings_sphere				radius_cm
1789571866.332	intent	globe	20.0	1.5	3.52	13	ball	settings_sphere				{ "do": "edit", "view": "browse", "folder": "settings_sphere", "setting": "radius_cm" }
1789571867.297	настройка_значение	globe	8.5	1.5	1.5	13	ball	settings_sphere				radius_cm=8.5
1789571867.495	intent	globe	8.5	1.5	1.5	13	ball	settings_sphere				{ "do": "none", "view": "browse", "folder": "settings_sphere" }
1789571870.165	настройка_значение	globe	14.0	1.5	2.46	13	ball	settings_sphere				radius_cm=14.0
1789571870.186	настройка_значение	globe	12.5	1.5	2.2	13	ball	settings_sphere				radius_cm=12.5
1789571870.208	настройка_значение	globe	13.0	1.5	2.29	13	ball	settings_sphere				radius_cm=13.0
1789571870.225	настройка_значение	globe	12.5	1.5	2.2	13	ball	settings_sphere				radius_cm=12.5
1789571870.303	настройка_значение	globe	13.0	1.5	2.29	13	ball	settings_sphere				radius_cm=13.0
1789571873.051	панель_кнопка	globe	13.0	1.5	2.29	13	ball	settings_sphere				done
1789571873.052	настройка_сохранена	globe	13.0	1.5	2.29	13	ball	settings_sphere				radius_cm=13.0
1789571879.800	настройка_открыта	globe	13.0	1.5	2.29	13	ball	settings_sphere				cell_cm
1789571879.800	intent	globe	13.0	1.5	2.29	13	ball	settings_sphere				{ "do": "edit", "view": "browse", "folder": "settings_sphere", "setting": "cell_cm" }
1789571880.864	настройка_значение	globe	13.0	5.4	5.2	4	ball	settings_sphere				cell_cm=5.4
1789571880.919	настройка_значение	globe	13.0	5.5	5.2	4	ball	settings_sphere				cell_cm=5.5
1789571880.951	настройка_значение	globe	13.0	5.4	5.2	4	ball	settings_sphere				cell_cm=5.4
1789571881.019	настройка_значение	globe	13.0	5.5	5.2	4	ball	settings_sphere				cell_cm=5.5
1789571882.453	настройка_значение	globe	13.0	3.2	3.27	8	ball	settings_sphere				cell_cm=3.2
1789571882.598	настройка_значение	globe	13.0	3.1	3.08	9	ball	settings_sphere				cell_cm=3.1
1789571882.621	настройка_значение	globe	13.0	3.0	3.08	9	ball	settings_sphere				cell_cm=3.0
1789571882.636	настройка_значение	globe	13.0	2.9	2.92	10	ball	settings_sphere				cell_cm=2.9
1789571882.656	настройка_значение	globe	13.0	2.8	2.92	10	ball	settings_sphere				cell_cm=2.8
1789571882.717	настройка_значение	globe	13.0	2.9	2.92	10	ball	settings_sphere				cell_cm=2.9
1789571885.487	настройка_значение	globe	13.0	5.4	5.2	4	ball	settings_sphere				cell_cm=5.4
1789571885.564	настройка_значение	globe	13.0	5.5	5.2	4	ball	settings_sphere				cell_cm=5.5
1789571890.542	панель_кнопка	globe	13.0	5.5	5.2	4	ball	settings_sphere				done
1789571890.542	настройка_сохранена	globe	13.0	5.5	5.2	4	ball	settings_sphere				cell_cm=5.5
1789571897.834	настройка_открыта	globe	13.0	5.5	5.2	4	ball	settings_sphere				cell_cm
1789571897.835	intent	globe	13.0	5.5	5.2	4	ball	settings_sphere				{ "do": "edit", "view": "browse", "folder": "settings_sphere", "setting": "cell_cm" }
1789571899.554	настройка_значение	globe	13.0	6.2	6.14	3	ball	settings_sphere				cell_cm=6.2
1789571901.821	настройка_значение	globe	13.0	5.8	6.14	3	ball	settings_sphere				cell_cm=5.8
1789571901.834	настройка_значение	globe	13.0	5.9	6.14	3	ball	settings_sphere				cell_cm=5.9
1789571901.899	настройка_значение	globe	13.0	5.8	6.14	3	ball	settings_sphere				cell_cm=5.8
1789571901.911	настройка_значение	globe	13.0	5.7	6.14	3	ball	settings_sphere				cell_cm=5.7
1789571901.923	настройка_значение	globe	13.0	5.6	5.2	4	ball	settings_sphere				cell_cm=5.6
1789571901.942	настройка_значение	globe	13.0	5.5	5.2	4	ball	settings_sphere				cell_cm=5.5
1789571901.964	настройка_значение	globe	13.0	5.6	5.2	4	ball	settings_sphere				cell_cm=5.6
1789571902.566	настройка_значение	globe	13.0	5.5	5.2	4	ball	settings_sphere				cell_cm=5.5
1789571902.579	настройка_значение	globe	13.0	5.6	5.2	4	ball	settings_sphere				cell_cm=5.6
1789571902.590	настройка_значение	globe	13.0	5.7	6.14	3	ball	settings_sphere				cell_cm=5.7
1789571902.605	настройка_значение	globe	13.0	5.8	6.14	3	ball	settings_sphere				cell_cm=5.8
1789571902.618	настройка_значение	globe	13.0	5.9	6.14	3	ball	settings_sphere				cell_cm=5.9
1789571902.663	настройка_значение	globe	13.0	6.0	6.14	3	ball	settings_sphere				cell_cm=6.0
1789571902.676	настройка_значение	globe	13.0	6.1	6.14	3	ball	settings_sphere				cell_cm=6.1
1789571902.687	настройка_значение	globe	13.0	6.2	6.14	3	ball	settings_sphere				cell_cm=6.2
1789571902.697	настройка_значение	globe	13.0	6.3	6.14	3	ball	settings_sphere				cell_cm=6.3
1789571902.707	настройка_значение	globe	13.0	6.4	6.14	3	ball	settings_sphere				cell_cm=6.4
1789571902.719	настройка_значение	globe	13.0	6.5	6.78	2	ball	settings_sphere				cell_cm=6.5
1789571902.786	настройка_значение	globe	13.0	6.4	6.14	3	ball	settings_sphere				cell_cm=6.4
1789571902.806	настройка_значение	globe	13.0	6.3	6.14	3	ball	settings_sphere				cell_cm=6.3
1789571902.874	настройка_значение	globe	13.0	6.4	6.14	3	ball	settings_sphere				cell_cm=6.4
1789571902.895	настройка_значение	globe	13.0	6.3	6.14	3	ball	settings_sphere				cell_cm=6.3
1789571902.928	настройка_значение	globe	13.0	6.2	6.14	3	ball	settings_sphere				cell_cm=6.2
1789571902.943	настройка_значение	globe	13.0	6.1	6.14	3	ball	settings_sphere				cell_cm=6.1
1789571902.974	настройка_значение	globe	13.0	6.0	6.14	3	ball	settings_sphere				cell_cm=6.0
1789571903.007	настройка_значение	globe	13.0	5.9	6.14	3	ball	settings_sphere				cell_cm=5.9
1789571903.087	настройка_значение	globe	13.0	5.8	6.14	3	ball	settings_sphere				cell_cm=5.8
1789571903.220	настройка_значение	globe	13.0	5.9	6.14	3	ball	settings_sphere				cell_cm=5.9
1789571903.252	настройка_значение	globe	13.0	6.0	6.14	3	ball	settings_sphere				cell_cm=6.0
1789571903.309	настройка_значение	globe	13.0	6.1	6.14	3	ball	settings_sphere				cell_cm=6.1
1789571903.322	настройка_значение	globe	13.0	6.0	6.14	3	ball	settings_sphere				cell_cm=6.0
1789571903.332	настройка_значение	globe	13.0	5.9	6.14	3	ball	settings_sphere				cell_cm=5.9
1789571903.343	настройка_значение	globe	13.0	5.7	6.14	3	ball	settings_sphere				cell_cm=5.7
1789571903.354	настройка_значение	globe	13.0	5.5	5.2	4	ball	settings_sphere				cell_cm=5.5
1789571904.010	настройка_значение	globe	13.0	5.8	6.14	3	ball	settings_sphere				cell_cm=5.8
1789571904.065	настройка_значение	globe	13.0	5.9	6.14	3	ball	settings_sphere				cell_cm=5.9
1789571904.097	настройка_значение	globe	13.0	6.0	6.14	3	ball	settings_sphere				cell_cm=6.0
1789571904.165	настройка_значение	globe	13.0	5.9	6.14	3	ball	settings_sphere				cell_cm=5.9
1789571904.220	настройка_значение	globe	13.0	5.8	6.14	3	ball	settings_sphere				cell_cm=5.8
1789571905.243	настройка_значение	globe	13.0	6.1	6.14	3	ball	settings_sphere				cell_cm=6.1
1789571905.276	настройка_значение	globe	13.0	6.0	6.14	3	ball	settings_sphere				cell_cm=6.0
1789571905.343	настройка_значение	globe	13.0	5.9	6.14	3	ball	settings_sphere				cell_cm=5.9
1789571906.976	panel_scroll	globe	13.0	5.9	6.14	3	ball	settings_sphere				{ "how": "stick", "mode": "edit" }
1789571907.710	настройка_значение	globe	13.0	6.0	6.14	3	ball	settings_sphere				cell_cm=6.0
1789571913.521	panel_scroll	globe	13.0	6.0	6.14	3	ball	settings_sphere				{ "how": "stick", "mode": "edit" }
1789571914.233	настройка_значение	globe	13.0	7.0	6.78	2	ball	settings_sphere				cell_cm=7.0
1789571917.388	panel_scroll	globe	13.0	7.0	6.78	2	ball	settings_sphere				{ "how": "stick", "mode": "edit" }
1789571919.377	panel_scroll	globe	13.0	7.0	6.78	2	ball	settings_sphere				{ "how": "stick", "mode": "edit" }
1789571920.622	настройка_значение	globe	13.0	9.0	9.79	1	ball	settings_sphere				cell_cm=9.0
1789571927.377	panel_scroll	globe	13.0	9.0	9.79	1	ball	settings_sphere				{ "how": "stick", "mode": "edit" }
1789571928.556	настройка_значение	globe	13.0	7.0	6.78	2	ball	settings_sphere				cell_cm=7.0
1789571928.568	panel_scroll	globe	13.0	7.0	6.78	2	ball	settings_sphere				{ "how": "stick", "mode": "edit" }
1789571931.600	panel_scroll	globe	13.0	7.0	6.78	2	ball	settings_sphere				{ "how": "stick", "mode": "edit" }
1789571932.790	настройка_значение	globe	13.0	6.0	6.14	3	ball	settings_sphere				cell_cm=6.0
1789571932.802	panel_scroll	globe	13.0	6.0	6.14	3	ball	settings_sphere				{ "how": "stick", "mode": "edit" }
1789571938.991	настройка_значение	globe	13.0	4.0	4.14	6	ball	settings_sphere				cell_cm=4.0
1789571949.314	настройка_значение	globe	13.0	4.5	4.53	5	ball	settings_sphere				cell_cm=4.5
1789571960.704	настройка_значение	globe	13.0	4.2	4.14	6	ball	settings_sphere				cell_cm=4.2
1789571966.059	панель_кнопка	globe	13.0	4.2	4.14	6	ball	settings_sphere				done
1789571966.060	настройка_сохранена	globe	13.0	4.2	4.14	6	ball	settings_sphere				cell_cm=4.2
1789571973.027	folder	globe	13.0	4.2	4.14	6	ball	settings				{ "folder": "settings", "view": "browse", "items": 4 }
1789571973.027	intent	globe	13.0	4.2	4.14	6	ball	settings				{ "do": "reload", "view": "browse", "folder": "settings" }
1789571975.794	folder	globe	13.0	4.2	4.14	6	ball					{ "folder": "", "view": "browse", "items": 6 }
1789571975.794	intent	globe	13.0	4.2	4.14	6	ball					{ "do": "reload", "view": "browse", "folder": "" }
1789571980.049	folder	globe	13.0	4.2	4.14	6	ball					{ "folder": "", "view": "search", "items": 1 }
1789571980.052	поиск_открыт	globe	13.0	4.2	4.14	6	ball					
1789571980.052	intent	globe	13.0	4.2	4.14	6	ball					{ "do": "search", "view": "search", "folder": "" }
1789571984.819	folder	globe	13.0	4.2	4.14	6	ball					{ "folder": "", "view": "search", "items": 14 }
1789571984.820	intent	globe	13.0	4.2	4.14	6	ball					{ "do": "reload", "view": "search", "folder": "" }
1789571984.820	поиск_запрос	globe	13.0	4.2	4.14	6	ball					м → 13
1789571986.061	folder	globe	13.0	4.2	4.14	6	ball					{ "folder": "", "view": "search", "items": 4 }
1789571986.061	intent	globe	13.0	4.2	4.14	6	ball					{ "do": "reload", "view": "search", "folder": "" }
1789571986.061	поиск_запрос	globe	13.0	4.2	4.14	6	ball					мо → 3
1789571986.605	folder	globe	13.0	4.2	4.14	6	ball					{ "folder": "", "view": "search", "items": 3 }
1789571986.605	intent	globe	13.0	4.2	4.14	6	ball					{ "do": "reload", "view": "search", "folder": "" }
1789571986.605	поиск_запрос	globe	13.0	4.2	4.14	6	ball					мос → 2
1789571987.816	folder	globe	13.0	4.2	4.14	6	ball					{ "folder": "", "view": "search", "items": 3 }
1789571987.817	intent	globe	13.0	4.2	4.14	6	ball					{ "do": "reload", "view": "search", "folder": "" }
1789571987.817	поиск_запрос	globe	13.0	4.2	4.14	6	ball					мост → 2
1789571989.874	folder	globe	13.0	4.2	4.14	6	ball	assets				{ "folder": "assets", "view": "browse", "items": 7 }
1789571989.874	select	globe	13.0	4.2	4.14	6	ball	assets				{ "do": "default", "view": "browse", "folder": "assets", "item": "asset_bridge", "title": "Мост" }
1789571989.875	toggle	globe	13.0	4.2	4.14	6	ball	assets				{ "open": false }
1789571992.595	folder	globe	13.0	4.2	4.14	6	ball	assets				{ "folder": "assets", "view": "browse", "items": 7 }
1789571992.595	toggle	globe	13.0	4.2	4.14	6	ball	assets				{ "open": true }
1789571996.262	folder	globe	13.0	4.2	4.14	6	ball	files				{ "folder": "files", "view": "browse", "items": 4 }
1789571996.262	intent	globe	13.0	4.2	4.14	6	ball	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789571997.029	folder	globe	13.0	4.2	4.14	6	ball					{ "folder": "", "view": "browse", "items": 6 }
1789571997.029	intent	globe	13.0	4.2	4.14	6	ball					{ "do": "reload", "view": "browse", "folder": "" }
1789572002.596	folder	globe	13.0	4.2	4.14	6	ball	files				{ "folder": "files", "view": "browse", "items": 4 }
1789572002.596	intent	globe	13.0	4.2	4.14	6	ball	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789572004.996	folder	globe	13.0	4.2	4.14	6	ball	assets				{ "folder": "assets", "view": "browse", "items": 7 }
1789572004.996	intent	globe	13.0	4.2	4.14	6	ball	assets				{ "do": "reload", "view": "browse", "folder": "assets" }
1789572006.829	select	globe	13.0	4.2	4.14	6	ball	assets				{ "do": "default", "view": "browse", "folder": "assets", "item": "asset_stones", "title": "Камни" }
1789572006.829	toggle	globe	13.0	4.2	4.14	6	ball	assets				{ "open": false }
1789572008.785	folder	globe	13.0	4.2	4.14	6	ball	assets				{ "folder": "assets", "view": "browse", "items": 7 }
1789572008.786	toggle	globe	13.0	4.2	4.14	6	ball	assets				{ "open": true }
1789572010.595	shake	globe	13.0	4.2	4.14	6	ball					{ "folder": "" }
1789572010.596	folder	globe	13.0	4.2	4.14	6	ball					{ "folder": "", "view": "browse", "items": 6 }
1789572010.599	intent	globe	13.0	4.2	4.14	6	ball					{ "do": "reload", "view": "browse", "folder": "" }
1789572014.530	folder	globe	13.0	4.2	4.14	6	ball	files				{ "folder": "files", "view": "browse", "items": 4 }
1789572014.530	intent	globe	13.0	4.2	4.14	6	ball	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789572015.096	folder	globe	13.0	4.2	4.14	6	ball	assets				{ "folder": "assets", "view": "browse", "items": 7 }
